"","tested_OR","specific_odorant","comparison","diff","lwr.ci","upr.ci","pval"
"177","Olfr506","pCI_minusD","10-0",0.0202506666666667,-0.0474543727969619,0.0879557061302953,0.885357462109129
"178","Olfr506","pCI_minusD","31.6-0",0.00534600000000002,-0.0623590394636286,0.0730510394636286,0.999849735923455
"179","Olfr506","pCI_minusD","100-0",-0.042813,-0.110518039463629,0.0248920394636286,0.309677841462095
"180","Olfr506","pCI_minusD","316-0",-0.0395193333333333,-0.107224372796962,0.0281857061302953,0.380153866670802
"181","Olfr506","pCI_plusH","1-0",0.00815066666666667,-0.0531654442648353,0.0694667775981686,0.997261943424041
"182","Olfr506","pCI_plusH","3.16-0",-0.0278403333333333,-0.0891564442648352,0.0334757775981686,0.609881114261111
"183","Olfr506","pCI_plusH","10-0",-0.0394663333333333,-0.100782444264835,0.0218497775981686,0.294683938077719
"184","Olfr506","pCI_plusH","31.6-0",-0.0249366666666667,-0.0862527775981686,0.0363794442648353,0.701406112503753
"185","Olfr506","pCI_plusH","100-0",-0.017,-0.0783161109315019,0.0443161109315019,0.913580705931327
"186","Olfr506","pCI_plusH","316-0",-0.098827,-0.160143110931502,-0.0375108890684981,0.00162975054741987
"187","Olfr506","plusH","1-0",-0.00545499999999999,-0.0723291518857916,0.0614191518857916,0.999819154855166
"188","Olfr506","plusH","3.16-0",-0.00112766666666667,-0.0680018185524583,0.0657464852191249,0.999999983907049
"189","Olfr506","plusH","10-0",-0.0165786666666667,-0.0834528185524583,0.0502954852191249,0.944705298603743
"190","Olfr506","plusH","31.6-0",-0.0324143333333333,-0.0992884852191249,0.0344598185524583,0.55131604210211
"191","Olfr506","plusH","100-0",-0.0544076666666667,-0.121281818552458,0.0124664852191249,0.131889380668733
"192","Olfr506","plusH","316-0",-0.0855176666666667,-0.152391818552458,-0.0186435147808751,0.010796621621423
"193","Olfr881","minusD","1-0",0.022893,-0.0469576295815006,0.0927436295815006,0.842613840984471
"194","Olfr881","minusD","3.16-0",-0.0292623333333333,-0.099112962914834,0.0405882962481673,0.677851977639079
"195","Olfr881","minusD","10-0",-0.0227476666666667,-0.0925982962481673,0.047102962914834,0.845917271627773
"196","Olfr881","minusD","31.6-0",0.000806333333333353,-0.0690442962481673,0.070656962914834,0.999999998337973
"197","Olfr881","minusD","100-0",-0.0757973333333333,-0.145647962914834,-0.00594670375183269,0.0313250344999156
"198","Olfr881","minusD","316-0",-0.043526,-0.113376629581501,0.0263246295815006,0.322359169842847
"199","Olfr881","pCI_minusD","1-0",-0.0102836666666666,-0.0705544513914128,0.0499871180580795,0.990050799558326
"200","Olfr881","pCI_minusD","3.16-0",-0.0117786666666666,-0.0720494513914128,0.0484921180580795,0.980775249880483
"201","Olfr881","pCI_minusD","10-0",0.0107713333333334,-0.0494994513914128,0.0710421180580795,0.987490163650692
"202","Olfr881","pCI_minusD","31.6-0",-0.012149,-0.0724197847247462,0.0481217847247462,0.977791967427967
"203","Olfr881","pCI_minusD","100-0",-0.0554793333333333,-0.115750118058079,0.00479145139141286,0.076008212977338
"204","Olfr881","pCI_minusD","316-0",-0.0759713333333333,-0.13624211805808,-0.0157005486085871,0.0119605229819204
"205","Olfr881","pCI_plusH","1-0",0.0321003333333333,-0.035544141509639,0.0997448081763056,0.57072082661268
"206","Olfr881","pCI_plusH","3.16-0",-0.0371816666666667,-0.104826141509639,0.0304628081763056,0.435059939052155
"207","Olfr881","pCI_plusH","10-0",-0.017703,-0.0853474748429723,0.0499414748429723,0.931050140187548
"208","Olfr881","pCI_plusH","31.6-0",-0.010961,-0.0786054748429723,0.0566834748429723,0.992320290825589
"209","Olfr881","pCI_plusH","100-0",-0.0484656666666667,-0.116110141509639,0.0191788081763056,0.211637706791581
"210","Olfr881","pCI_plusH","316-0",-0.0608786666666667,-0.128523141509639,0.00676580817630565,0.0848059227074567
"211","Olfr881","plusH","1-0",0.0332133333333333,-0.0459426053644666,0.112369272031133,0.676625360182999
"212","Olfr881","plusH","3.16-0",0.011811,-0.0673449386977999,0.0909669386977999,0.994963975860051
"213","Olfr881","plusH","10-0",0.00443933333333332,-0.0747166053644666,0.0835952720311332,0.999979436640526
"214","Olfr881","plusH","31.6-0",-0.018896,-0.0980519386977999,0.0602599386977999,0.952828297987088
"215","Olfr881","plusH","100-0",-0.05027,-0.1294259386978,0.0288859386977999,0.306031204171709
"216","Olfr881","plusH","316-0",-0.0487963333333333,-0.127952272031133,0.0303596053644666,0.331674128722041
"217","Olfr923","minusD","1-0",0.0232666666666667,-0.0395668241715483,0.0861001575048816,0.769631801483381
"218","Olfr923","minusD","3.16-0",0.00806499999999999,-0.0547684908382149,0.0708984908382149,0.997727702328718
"219","Olfr923","minusD","10-0",-0.0252146666666667,-0.0880481575048816,0.0376188241715483,0.711676130358739
"220","Olfr923","minusD","31.6-0",0.0223546666666667,-0.0404788241715483,0.0851881575048816,0.795591179142066
"221","Olfr923","minusD","100-0",0.00761566666666666,-0.0552178241715483,0.0704491575048816,0.998331903689616
"222","Olfr923","minusD","316-0",-0.001751,-0.0645844908382149,0.0610824908382149,0.999999675044814
"223","Olfr923","pCI_minusD","1-0",-0.0102836666666666,-0.0705544513914128,0.0499871180580795,0.990050799558326
"224","Olfr923","pCI_minusD","3.16-0",-0.0117786666666666,-0.0720494513914128,0.0484921180580795,0.980775249880483
"225","Olfr923","pCI_minusD","10-0",0.0107713333333334,-0.0494994513914128,0.0710421180580795,0.987490163650692
"226","Olfr923","pCI_minusD","31.6-0",-0.012149,-0.0724197847247462,0.0481217847247462,0.977791967427967
"227","Olfr923","pCI_minusD","100-0",-0.0554793333333333,-0.115750118058079,0.00479145139141286,0.076008212977338
"228","Olfr923","pCI_minusD","316-0",-0.0759713333333333,-0.13624211805808,-0.0157005486085871,0.0119605229819204
"229","Olfr923","pCI_plusH","1-0",0.0321003333333333,-0.035544141509639,0.0997448081763056,0.57072082661268
"230","Olfr923","pCI_plusH","3.16-0",-0.0371816666666667,-0.104826141509639,0.0304628081763056,0.435059939052155
"231","Olfr923","pCI_plusH","10-0",-0.017703,-0.0853474748429723,0.0499414748429723,0.931050140187548
"232","Olfr923","pCI_plusH","31.6-0",-0.010961,-0.0786054748429723,0.0566834748429723,0.992320290825589
"233","Olfr923","pCI_plusH","100-0",-0.0484656666666667,-0.116110141509639,0.0191788081763056,0.211637706791581
"234","Olfr923","pCI_plusH","316-0",-0.0608786666666667,-0.128523141509639,0.00676580817630565,0.0848059227074567
"235","Olfr923","plusH","1-0",-0.0616006666666667,-0.150918117926608,0.0277167845932748,0.239892922276327
"236","Olfr923","plusH","3.16-0",-0.0565056666666666,-0.145823117926608,0.0328117845932748,0.309353149016439
"237","Olfr923","plusH","10-0",-0.07414,-0.163457451259941,0.0151774512599414,0.121210615710664
"238","Olfr923","plusH","31.6-0",-0.066164,-0.155481451259941,0.0231534512599414,0.188494013707779
"239","Olfr923","plusH","100-0",-0.0476643333333333,-0.136981784593275,0.0416531179266081,0.46242766374672
"240","Olfr923","plusH","316-0",-0.0175686666666666,-0.106886117926608,0.0717487845932748,0.980164414670345
