"","tested_OR","specific_odorant","comparison","diff","lwr.ci","upr.ci","pval"
"257","Olfr1469","pCI_plusH","100-0",-0.032894,-0.153618611848597,0.0878306118485975,0.919191325066645
"258","Olfr1469","pCI_plusH","316-0",0.052405,-0.0683196118485975,0.173129611848597,0.648533523922116
"259","Olfr1469","plusH","1-0",-0.0224853333333333,-0.114247800158995,0.0692771334923281,0.947314595817764
"260","Olfr1469","plusH","3.16-0",0.00189733333333333,-0.0898651334923281,0.0936598001589948,0.99999994546404
"261","Olfr1469","plusH","10-0",-0.022223,-0.113985466825661,0.0695394668256615,0.949852568042145
"262","Olfr1469","plusH","31.6-0",0.00316966666666668,-0.0885928001589948,0.0949321334923281,0.999998832898196
"263","Olfr1469","plusH","100-0",0.0365013333333334,-0.0552611334923281,0.128263800158995,0.718420504749467
"264","Olfr1469","plusH","316-0",0.257291333333333,0.165528866507672,0.349053800158995,3.42697215527377e-06
"265","Olfr1471","minusD","1-0",-0.0232513333333333,-0.175208417015587,0.12870575034892,0.994270199787751
"266","Olfr1471","minusD","3.16-0",-0.137915333333333,-0.289872417015587,0.0140417503489201,0.0814163937035551
"267","Olfr1471","minusD","10-0",-0.105817333333333,-0.257774417015587,0.0461397503489201,0.232317230344777
"268","Olfr1471","minusD","31.6-0",-0.063576,-0.215533083682253,0.0883810836822534,0.678901480426571
"269","Olfr1471","minusD","100-0",-0.107658,-0.259615083682253,0.0442990836822534,0.219721237910723
"270","Olfr1471","minusD","316-0",-0.107964666666667,-0.25992175034892,0.0439924170155868,0.217729013835307
"271","Olfr1471","pCI_minusD","1-0",-0.0586323333333333,-0.208563748338526,0.0912990816718598,0.731153926857455
"272","Olfr1471","pCI_minusD","3.16-0",0.0535246666666667,-0.0964067483385265,0.20345608167186,0.793415371683679
"273","Olfr1471","pCI_minusD","10-0",-0.031777,-0.181708415005193,0.118154415005193,0.972027357119763
"274","Olfr1471","pCI_minusD","31.6-0",-0.00310199999999999,-0.153033415005193,0.146829415005193,0.999999945247551
"275","Olfr1471","pCI_minusD","100-0",0.0244446666666667,-0.125486748338526,0.17437608167186,0.992070488157864
"276","Olfr1471","pCI_minusD","316-0",-0.0103576666666667,-0.16028908167186,0.139573748338526,0.999930503659001
"277","Olfr1471","pCI_plusH","1-0",0.056593,-0.0550233339513169,0.168209333951317,0.510134528153413
"278","Olfr1471","pCI_plusH","3.16-0",-0.012644,-0.124260333951317,0.098972333951317,0.998848933852407
"279","Olfr1471","pCI_plusH","10-0",0.028965,-0.0826513339513169,0.140581333951317,0.933347726337368
"280","Olfr1471","pCI_plusH","31.6-0",0.0372423333333333,-0.0743740006179836,0.14885866728465,0.833100907135564
"281","Olfr1471","pCI_plusH","100-0",0.0345003333333334,-0.0771160006179836,0.14611666728465,0.871174660914993
"282","Olfr1471","pCI_plusH","316-0",0.00336866666666666,-0.10824766728465,0.114985000617984,0.999999477088623
"283","Olfr1471","plusH","1-0",0.0251086666666667,-0.131814057601871,0.182031390935204,0.992797944517855
"284","Olfr1471","plusH","3.16-0",0.051173,-0.105749724268538,0.208095724268538,0.845215179426015
"285","Olfr1471","plusH","10-0",0.00579433333333335,-0.151128390935204,0.162717057601871,0.999998262437211
"286","Olfr1471","plusH","31.6-0",-0.0251913333333333,-0.182114057601871,0.131731390935204,0.992674939296174
"287","Olfr1471","plusH","100-0",0.019631,-0.137291724268538,0.176553724268538,0.998019818582637
"288","Olfr1471","plusH","316-0",0.0434613333333334,-0.113461390935204,0.200384057601871,0.913843960209803
"289","Olfr1487","minusD","1-0",0.044489,-0.250052914203328,0.339030914203328,0.994640395802069
"290","Olfr1487","minusD","3.16-0",0.137635666666667,-0.156906247536661,0.432177580869995,0.584434538761516
"291","Olfr1487","minusD","10-0",0.197841,-0.0967009142033279,0.492382914203328,0.260069903653834
"292","Olfr1487","minusD","31.6-0",0.940541333333333,0.645999419130005,1.23508324753666,5.16560357155527e-07
"293","Olfr1487","minusD","100-0",1.90006066666667,1.60551875246334,2.19460258086999,2.66453525910038e-15
"294","Olfr1487","minusD","316-0",3.26765333333333,2.97311141913001,3.56219524753666,0
"295","Olfr1487","pCI_minusD","1-0",0.0412523333333333,-0.0612475101342002,0.143752176800867,0.709532026696914
"296","Olfr1487","pCI_minusD","3.16-0",0.0751873333333333,-0.0273125101342002,0.177687176800867,0.195332170368965
"297","Olfr1487","pCI_minusD","10-0",0.025674,-0.0768258434675335,0.128173843467534,0.942296578805892
"298","Olfr1487","pCI_minusD","31.6-0",0.0169346666666667,-0.0855651768008669,0.1194345101342,0.991529878066685
"299","Olfr1487","pCI_minusD","100-0",-0.009029,-0.111528843467534,0.0934708434675335,0.999718541507195
"300","Olfr1487","pCI_minusD","316-0",0.035836,-0.0666638434675335,0.138335843467534,0.806215277051192
"301","Olfr1487","pCI_plusH","1-0",-0.00940933333333335,-0.130133945181931,0.111315278515264,0.999860785507609
"302","Olfr1487","pCI_plusH","3.16-0",-0.0659446666666667,-0.186669278515264,0.0547799451819308,0.440840878207886
"303","Olfr1487","pCI_plusH","10-0",-0.061972,-0.182696611848597,0.0587526118485975,0.498440725189815
"304","Olfr1487","pCI_plusH","31.6-0",-0.037938,-0.158662611848597,0.0827866118485975,0.863538910960076
"305","Olfr1487","pCI_plusH","100-0",-0.032894,-0.153618611848597,0.0878306118485975,0.919191325066645
"306","Olfr1487","pCI_plusH","316-0",0.052405,-0.0683196118485975,0.173129611848597,0.648533523922116
"307","Olfr1487","plusH","1-0",-0.0319756666666667,-0.144351812099188,0.0804004787658542,0.904593756999099
"308","Olfr1487","plusH","3.16-0",0.00321266666666667,-0.109163478765854,0.115588812099188,0.999999622030777
"309","Olfr1487","plusH","10-0",0.0509916666666667,-0.0613844787658542,0.163367812099187,0.610367692994567
"310","Olfr1487","plusH","31.6-0",0.00596866666666666,-0.106407478765854,0.118344812099187,0.999985082956271
"311","Olfr1487","plusH","100-0",0.113921333333333,0.00154518790081248,0.226297478765854,0.046181954955103
"312","Olfr1487","plusH","316-0",0.408866,0.296489854567479,0.521242145432521,1.18490239064961e-07
"313","Olfr1505","minusD","1-0",0.010639,-0.103756391606892,0.125034391606892,0.999618161866255
"314","Olfr1505","minusD","3.16-0",0.0476933333333333,-0.0667020582735584,0.162088724940225,0.681733349105757
"315","Olfr1505","minusD","10-0",0.0349106666666667,-0.0794847249402251,0.149306058273558,0.876809912822027
"316","Olfr1505","minusD","31.6-0",0.0199693333333333,-0.0944260582735584,0.134364724940225,0.988858765285602
"317","Olfr1505","minusD","100-0",0.074675,-0.0397203916068917,0.189070391606892,0.283152205333947
"318","Olfr1505","minusD","316-0",0.169367333333333,0.0549719417264416,0.283762724940225,0.00344531843840223
"319","Olfr1505","pCI_minusD","1-0",0.0412523333333333,-0.0612475101342002,0.143752176800867,0.709532026696914
"320","Olfr1505","pCI_minusD","3.16-0",0.0751873333333333,-0.0273125101342002,0.177687176800867,0.195332170368965
"321","Olfr1505","pCI_minusD","10-0",0.025674,-0.0768258434675335,0.128173843467534,0.942296578805892
"322","Olfr1505","pCI_minusD","31.6-0",0.0169346666666667,-0.0855651768008669,0.1194345101342,0.991529878066685
"323","Olfr1505","pCI_minusD","100-0",-0.009029,-0.111528843467534,0.0934708434675335,0.999718541507195
"324","Olfr1505","pCI_minusD","316-0",0.035836,-0.0666638434675335,0.138335843467534,0.806215277051192
"325","Olfr1505","pCI_plusH","1-0",-0.00940933333333335,-0.130133945181931,0.111315278515264,0.999860785507609
"326","Olfr1505","pCI_plusH","3.16-0",-0.0659446666666667,-0.186669278515264,0.0547799451819308,0.440840878207886
"327","Olfr1505","pCI_plusH","10-0",-0.061972,-0.182696611848597,0.0587526118485975,0.498440725189815
"328","Olfr1505","pCI_plusH","31.6-0",-0.037938,-0.158662611848597,0.0827866118485975,0.863538910960076
"329","Olfr1505","pCI_plusH","100-0",-0.032894,-0.153618611848597,0.0878306118485975,0.919191325066645
"330","Olfr1505","pCI_plusH","316-0",0.052405,-0.0683196118485975,0.173129611848597,0.648533523922116
"331","Olfr1505","plusH","1-0",0.0220866666666667,-0.900800099414137,0.94497343274747,0.999999869522253
"332","Olfr1505","plusH","3.16-0",0.187893666666667,-0.734993099414136,1.11078043274747,0.976725266122537
"333","Olfr1505","plusH","10-0",0.639451,-0.283435766080803,1.5623377660808,0.236083409830219
"334","Olfr1505","plusH","31.6-0",1.50208433333333,0.57919756725253,2.42497109941414,0.00165304944305367
"335","Olfr1505","plusH","100-0",3.10387866666667,2.18099190058586,4.02676543274747,3.05161633074036e-07
"336","Olfr1505","plusH","316-0",3.94551733333333,3.02263056725253,4.86840409941414,7.9012073550544e-09
"337","Olfr181","minusD","1-0",-0.0274206666666667,-0.194705064724185,0.139863731390852,0.99186167703969
"338","Olfr181","minusD","3.16-0",-0.016169,-0.183453398057519,0.151115398057519,0.999524631495673
"339","Olfr181","minusD","10-0",-0.032895,-0.200179398057519,0.134389398057519,0.980213340010763
"340","Olfr181","minusD","31.6-0",-0.0479996666666667,-0.215284064724185,0.119284731390852,0.901595248636037
"341","Olfr181","minusD","100-0",-0.0440823333333333,-0.211366731390852,0.123202064724185,0.929141532915739
"342","Olfr181","minusD","316-0",-0.0120516666666667,-0.179336064724185,0.155232731390852,0.999911359369334
"343","Olfr181","pCI_minusD","1-0",-0.0586323333333333,-0.208563748338526,0.0912990816718598,0.731153926857455
"344","Olfr181","pCI_minusD","3.16-0",0.0535246666666667,-0.0964067483385265,0.20345608167186,0.793415371683679
"345","Olfr181","pCI_minusD","10-0",-0.031777,-0.181708415005193,0.118154415005193,0.972027357119763
"346","Olfr181","pCI_minusD","31.6-0",-0.00310199999999999,-0.153033415005193,0.146829415005193,0.999999945247551
"347","Olfr181","pCI_minusD","100-0",0.0244446666666667,-0.125486748338526,0.17437608167186,0.992070488157864
"348","Olfr181","pCI_minusD","316-0",-0.0103576666666667,-0.16028908167186,0.139573748338526,0.999930503659001
"349","Olfr181","pCI_plusH","1-0",0.056593,-0.0550233339513169,0.168209333951317,0.510134528153413
"350","Olfr181","pCI_plusH","3.16-0",-0.012644,-0.124260333951317,0.098972333951317,0.998848933852407
"351","Olfr181","pCI_plusH","10-0",0.028965,-0.0826513339513169,0.140581333951317,0.933347726337368
"352","Olfr181","pCI_plusH","31.6-0",0.0372423333333333,-0.0743740006179836,0.14885866728465,0.833100907135564
"353","Olfr181","pCI_plusH","100-0",0.0345003333333334,-0.0771160006179836,0.14611666728465,0.871174660914993
"354","Olfr181","pCI_plusH","316-0",0.00336866666666666,-0.10824766728465,0.114985000617984,0.999999477088623
"355","Olfr181","plusH","1-0",-0.0151553333333333,-0.134273447843407,0.10396278117674,0.997835500952418
"356","Olfr181","plusH","3.16-0",0.072143,-0.0469751145100738,0.191261114510074,0.347091629645564
"357","Olfr181","plusH","10-0",0.0612356666666667,-0.0578824478434071,0.18035378117674,0.497101537608546
"358","Olfr181","plusH","31.6-0",-0.0126043333333333,-0.131722447843407,0.10651378117674,0.999211047553628
"359","Olfr181","plusH","100-0",-0.013238,-0.132356114510074,0.105880114510074,0.998963018590524
"360","Olfr181","plusH","316-0",-0.00365999999999997,-0.122778114510074,0.115458114510074,0.999999418208019
"361","Olfr202","minusD","1-0",-0.0263413333333334,-0.272501203850631,0.219818537183964,0.999161150416163
"362","Olfr202","minusD","3.16-0",-0.0431723333333334,-0.289332203850631,0.202987537183964,0.988591432451639
"363","Olfr202","minusD","10-0",0.051247,-0.194912870517297,0.297406870517297,0.974217281284947
"364","Olfr202","minusD","31.6-0",0.545174333333333,0.299014462816036,0.79133420385063,9.77990753698865e-05
"365","Olfr202","minusD","100-0",1.35122866666667,1.10506879614937,1.59738853718396,1.51934020919953e-12
"366","Olfr202","minusD","316-0",2.383968,2.1378081294827,2.6301278705173,0
"367","Olfr202","pCI_minusD","1-0",0.0412523333333333,-0.0612475101342002,0.143752176800867,0.709532026696914
"368","Olfr202","pCI_minusD","3.16-0",0.0751873333333333,-0.0273125101342002,0.177687176800867,0.195332170368965
"369","Olfr202","pCI_minusD","10-0",0.025674,-0.0768258434675335,0.128173843467534,0.942296578805892
"370","Olfr202","pCI_minusD","31.6-0",0.0169346666666667,-0.0855651768008669,0.1194345101342,0.991529878066685
"371","Olfr202","pCI_minusD","100-0",-0.009029,-0.111528843467534,0.0934708434675335,0.999718541507195
"372","Olfr202","pCI_minusD","316-0",0.035836,-0.0666638434675335,0.138335843467534,0.806215277051192
"373","Olfr202","pCI_plusH","1-0",-0.00940933333333335,-0.130133945181931,0.111315278515264,0.999860785507609
"374","Olfr202","pCI_plusH","3.16-0",-0.0659446666666667,-0.186669278515264,0.0547799451819308,0.440840878207886
"375","Olfr202","pCI_plusH","10-0",-0.061972,-0.182696611848597,0.0587526118485975,0.498440725189815
"376","Olfr202","pCI_plusH","31.6-0",-0.037938,-0.158662611848597,0.0827866118485975,0.863538910960076
"377","Olfr202","pCI_plusH","100-0",-0.032894,-0.153618611848597,0.0878306118485975,0.919191325066645
"378","Olfr202","pCI_plusH","316-0",0.052405,-0.0683196118485975,0.173129611848597,0.648533523922116
"379","Olfr202","plusH","1-0",0.0248163333333333,-0.166980733141562,0.216613399808229,0.997630416022784
"380","Olfr202","plusH","3.16-0",-0.0184686666666667,-0.210265733141562,0.173328399808229,0.999534602836689
"381","Olfr202","plusH","10-0",0.0210333333333333,-0.170763733141562,0.212830399808229,0.999037178162003
"382","Olfr202","plusH","31.6-0",-0.00141533333333334,-0.193212399808229,0.190381733141562,0.999999999886398
"383","Olfr202","plusH","100-0",0.0207103333333333,-0.171086733141562,0.212507399808229,0.999115684019638
"384","Olfr202","plusH","316-0",0.311455666666667,0.119658600191771,0.503252733141562,0.0015209313821537
"385","Olfr30","minusD","1-0",0.0462746666666667,-0.120978922618312,0.213528255951645,0.914235155989139
"386","Olfr30","minusD","3.16-0",-0.00278933333333334,-0.170042922618312,0.164464255951645,0.999999984937164
"387","Olfr30","minusD","10-0",0.043206,-0.124047589284979,0.210459589284979,0.934559412998108
"388","Olfr30","minusD","31.6-0",0.044302,-0.122951589284979,0.211555589284979,0.927681006402079
"389","Olfr30","minusD","100-0",0.0650276666666667,-0.102225922618312,0.232281255951645,0.735401722822432
"390","Olfr30","minusD","316-0",0.129914333333333,-0.0373392559516453,0.297167922618312,0.158436466186699
"391","Olfr30","pCI_minusD","1-0",0.00168966666666667,-0.140506293954518,0.143885627287852,0.999999998027561
"392","Olfr30","pCI_minusD","3.16-0",0.0296383333333333,-0.112557627287852,0.171834293954518,0.974068425438312
"393","Olfr30","pCI_minusD","10-0",-0.0588463333333333,-0.201042293954518,0.0833496272878517,0.687614206296763
"394","Olfr30","pCI_minusD","31.6-0",0.0606726666666667,-0.0815232939545183,0.202868627287852,0.662839874422611
"395","Olfr30","pCI_minusD","100-0",0.021485,-0.120710960621185,0.163680960621185,0.994623724558169
"396","Olfr30","pCI_minusD","316-0",0.0461883333333334,-0.0960076272878516,0.188384293954518,0.84718527896348
"397","Olfr30","pCI_plusH","1-0",-0.127751333333333,-0.280952942894338,0.025450276227671,0.11909531194491
"398","Olfr30","pCI_plusH","3.16-0",-0.115832333333333,-0.269033942894338,0.037369276227671,0.175299470137424
"399","Olfr30","pCI_plusH","10-0",-0.098416,-0.251617609561004,0.0547856095610043,0.296315459993782
"400","Olfr30","pCI_plusH","31.6-0",-0.090156,-0.243357609561004,0.0630456095610044,0.372570017968467
"401","Olfr30","pCI_plusH","100-0",-0.105075,-0.258276609561004,0.0481266095610043,0.243944059149316
"402","Olfr30","pCI_plusH","316-0",-0.032366,-0.185567609561004,0.120835609561004,0.9724027474732
"403","Olfr30","plusH","1-0",1.860137,-1.13963776482736,4.85991176482736,0.326680081246034
"404","Olfr30","plusH","3.16-0",1.85784633333333,-1.14192843149403,4.85762109816069,0.327569815738511
"405","Olfr30","plusH","10-0",1.924909,-1.07486576482736,4.92468376482736,0.297240169012711
"406","Olfr30","plusH","31.6-0",1.84594333333333,-1.15383143149403,4.84571809816069,0.333002695350398
"407","Olfr30","plusH","100-0",1.994533,-1.00524176482736,4.99430776482736,0.268263335962823
"408","Olfr30","plusH","316-0",2.226114,-0.773660764827358,5.22588876482736,0.187455914359778
"409","Olfr374","minusD","1-0",0.018564,-0.0887929640417836,0.125920964041784,0.989368952074957
"410","Olfr374","minusD","3.16-0",-0.0107366666666667,-0.11809363070845,0.0966202973751169,0.999424189754121
"411","Olfr374","minusD","10-0",0.126268333333333,0.0189113692915498,0.233625297375117,0.0189584265440377
"412","Olfr374","minusD","31.6-0",0.0354673333333333,-0.0718896307084502,0.142824297375117,0.838446350726276
"413","Olfr374","minusD","100-0",0.052024,-0.0553329640417836,0.159380964041784,0.551557280396462
"414","Olfr374","minusD","316-0",0.069627,-0.0377299640417836,0.176983964041784,0.288602464216637
"415","Olfr374","pCI_minusD","1-0",0.0412523333333333,-0.0612475101342002,0.143752176800867,0.709532026696914
"416","Olfr374","pCI_minusD","3.16-0",0.0751873333333333,-0.0273125101342002,0.177687176800867,0.195332170368965
"417","Olfr374","pCI_minusD","10-0",0.025674,-0.0768258434675335,0.128173843467534,0.942296578805892
"418","Olfr374","pCI_minusD","31.6-0",0.0169346666666667,-0.0855651768008669,0.1194345101342,0.991529878066685
"419","Olfr374","pCI_minusD","100-0",-0.009029,-0.111528843467534,0.0934708434675335,0.999718541507195
"420","Olfr374","pCI_minusD","316-0",0.035836,-0.0666638434675335,0.138335843467534,0.806215277051192
"421","Olfr374","pCI_plusH","1-0",-0.00940933333333335,-0.130133945181931,0.111315278515264,0.999860785507609
"422","Olfr374","pCI_plusH","3.16-0",-0.0659446666666667,-0.186669278515264,0.0547799451819308,0.440840878207886
"423","Olfr374","pCI_plusH","10-0",-0.061972,-0.182696611848597,0.0587526118485975,0.498440725189815
"424","Olfr374","pCI_plusH","31.6-0",-0.037938,-0.158662611848597,0.0827866118485975,0.863538910960076
"425","Olfr374","pCI_plusH","100-0",-0.032894,-0.153618611848597,0.0878306118485975,0.919191325066645
"426","Olfr374","pCI_plusH","316-0",0.052405,-0.0683196118485975,0.173129611848597,0.648533523922116
"427","Olfr374","plusH","1-0",-0.005119,-0.132578978832342,0.122340978832342,0.999997147574419
"428","Olfr374","plusH","3.16-0",0.0761993333333334,-0.0512606454990086,0.203659312165675,0.358593629829867
"429","Olfr374","plusH","10-0",0.079077,-0.048382978832342,0.206536978832342,0.325920922363923
"430","Olfr374","plusH","31.6-0",0.153800666666667,0.0263406878343247,0.281260645499009,0.0160240572784948
"431","Olfr374","plusH","100-0",0.623881333333333,0.496421354500991,0.751341312165675,6.80147049791913e-11
"432","Olfr374","plusH","316-0",0.976098,0.848638021167658,1.10355797883234,1.11022302462516e-16
"433","Olfr491","minusD","1-0",0.27583,-0.375243571408305,0.926903571408305,0.668779751421587
"434","Olfr491","minusD","3.16-0",0.417301666666667,-0.233771904741638,1.06837523807497,0.298370513722801
"435","Olfr491","minusD","10-0",0.90721,0.256136428591695,1.5582835714083,0.00577765386312745
"436","Olfr491","minusD","31.6-0",1.51237366666667,0.861300095258362,2.16344723807497,5.85428046600001e-05
"437","Olfr491","minusD","100-0",2.084239,1.4331654285917,2.73531257140831,6.71321095935262e-07
"438","Olfr491","minusD","316-0",3.92270166666667,3.27162809525836,4.57377523807497,9.43578548628921e-13
"439","Olfr491","pCI_minusD","1-0",0.0412523333333333,-0.0612475101342002,0.143752176800867,0.709532026696914
"440","Olfr491","pCI_minusD","3.16-0",0.0751873333333333,-0.0273125101342002,0.177687176800867,0.195332170368965
"441","Olfr491","pCI_minusD","10-0",0.025674,-0.0768258434675335,0.128173843467534,0.942296578805892
"442","Olfr491","pCI_minusD","31.6-0",0.0169346666666667,-0.0855651768008669,0.1194345101342,0.991529878066685
"443","Olfr491","pCI_minusD","100-0",-0.009029,-0.111528843467534,0.0934708434675335,0.999718541507195
"444","Olfr491","pCI_minusD","316-0",0.035836,-0.0666638434675335,0.138335843467534,0.806215277051192
"445","Olfr491","pCI_plusH","1-0",-0.00940933333333335,-0.130133945181931,0.111315278515264,0.999860785507609
"446","Olfr491","pCI_plusH","3.16-0",-0.0659446666666667,-0.186669278515264,0.0547799451819308,0.440840878207886
"447","Olfr491","pCI_plusH","10-0",-0.061972,-0.182696611848597,0.0587526118485975,0.498440725189815
"448","Olfr491","pCI_plusH","31.6-0",-0.037938,-0.158662611848597,0.0827866118485975,0.863538910960076
"449","Olfr491","pCI_plusH","100-0",-0.032894,-0.153618611848597,0.0878306118485975,0.919191325066645
"450","Olfr491","pCI_plusH","316-0",0.052405,-0.0683196118485975,0.173129611848597,0.648533523922116
"451","Olfr491","plusH","1-0",-0.173589333333333,-0.387558326208208,0.040379659541541,0.133493881765468
"452","Olfr491","plusH","3.16-0",-0.0232506666666667,-0.237219659541541,0.190718326208208,0.999085320571584
"453","Olfr491","plusH","10-0",-0.073354,-0.287322992874874,0.140614992874874,0.817844916390244
"454","Olfr491","plusH","31.6-0",0.0195,-0.194468992874874,0.233468992874874,0.999659140744207
"455","Olfr491","plusH","100-0",0.100106333333333,-0.113862659541541,0.314075326208208,0.583321648968292
"456","Olfr491","plusH","316-0",0.0894693333333333,-0.124499659541541,0.303438326208208,0.679376595162545
"457","Olfr824","minusD","1-0",0.0813966666666667,-0.609555884249572,0.772349217582906,0.998574950375513
"458","Olfr824","minusD","3.16-0",0.241686,-0.449266550916239,0.932638550916239,0.805976313300063
"459","Olfr824","minusD","10-0",0.789668333333333,0.0987157824170942,1.48062088424957,0.0227623634470606
"460","Olfr824","minusD","31.6-0",1.47718533333333,0.786232782417094,2.16813788424957,0.000140271034894224
"461","Olfr824","minusD","100-0",2.44928533333333,1.75833278241709,3.14023788424957,1.23925456674279e-07
"462","Olfr824","minusD","316-0",3.16957033333333,2.47861778241709,3.86052288424957,1.89685478435564e-09
"463","Olfr824","pCI_minusD","1-0",0.0412523333333333,-0.0612475101342002,0.143752176800867,0.709532026696914
"464","Olfr824","pCI_minusD","3.16-0",0.0751873333333333,-0.0273125101342002,0.177687176800867,0.195332170368965
"465","Olfr824","pCI_minusD","10-0",0.025674,-0.0768258434675335,0.128173843467534,0.942296578805892
"466","Olfr824","pCI_minusD","31.6-0",0.0169346666666667,-0.0855651768008669,0.1194345101342,0.991529878066685
"467","Olfr824","pCI_minusD","100-0",-0.009029,-0.111528843467534,0.0934708434675335,0.999718541507195
"468","Olfr824","pCI_minusD","316-0",0.035836,-0.0666638434675335,0.138335843467534,0.806215277051192
"469","Olfr824","pCI_plusH","1-0",-0.00940933333333335,-0.130133945181931,0.111315278515264,0.999860785507609
"470","Olfr824","pCI_plusH","3.16-0",-0.0659446666666667,-0.186669278515264,0.0547799451819308,0.440840878207886
"471","Olfr824","pCI_plusH","10-0",-0.061972,-0.182696611848597,0.0587526118485975,0.498440725189815
"472","Olfr824","pCI_plusH","31.6-0",-0.037938,-0.158662611848597,0.0827866118485975,0.863538910960076
"473","Olfr824","pCI_plusH","100-0",-0.032894,-0.153618611848597,0.0878306118485975,0.919191325066645
"474","Olfr824","pCI_plusH","316-0",0.052405,-0.0683196118485975,0.173129611848597,0.648533523922116
"475","Olfr824","plusH","1-0",-0.0987743333333333,-0.419597216912036,0.22204855024537,0.872903528685434
"476","Olfr824","plusH","3.16-0",-0.0194083333333333,-0.340231216912036,0.30141455024537,0.999967986230705
"477","Olfr824","plusH","10-0",0.00209766666666666,-0.318725216912036,0.32292055024537,0.999999999944945
"478","Olfr824","plusH","31.6-0",0.185806333333333,-0.13501655024537,0.506629216912036,0.387002615192309
"479","Olfr824","plusH","100-0",0.394688,0.0738651164212971,0.715510883578703,0.0141287846587689
"480","Olfr824","plusH","316-0",0.894620333333333,0.57379744975463,1.21544321691204,3.65811543634464e-06
"481","Olfr935","minusD","1-0",0.050721,-0.158282798034333,0.259724798034333,0.949408353502962
"482","Olfr935","minusD","3.16-0",0.0383133333333333,-0.170690464701,0.247317131367666,0.985840939850488
"483","Olfr935","minusD","10-0",0.0158329999999999,-0.193170798034333,0.224836798034333,0.999881519717235
"484","Olfr935","minusD","31.6-0",-0.00502033333333335,-0.214024131367666,0.203983464700999,0.999999866329659
"485","Olfr935","minusD","100-0",0.0890186666666666,-0.119985131367666,0.298022464700999,0.664326045360108
"486","Olfr935","minusD","316-0",0.354373666666667,0.145369868632334,0.563377464700999,0.00101124931897401
"487","Olfr935","pCI_minusD","1-0",-0.0586323333333333,-0.208563748338526,0.0912990816718598,0.731153926857455
"488","Olfr935","pCI_minusD","3.16-0",0.0535246666666667,-0.0964067483385265,0.20345608167186,0.793415371683679
"489","Olfr935","pCI_minusD","10-0",-0.031777,-0.181708415005193,0.118154415005193,0.972027357119763
"490","Olfr935","pCI_minusD","31.6-0",-0.00310199999999999,-0.153033415005193,0.146829415005193,0.999999945247551
"491","Olfr935","pCI_minusD","100-0",0.0244446666666667,-0.125486748338526,0.17437608167186,0.992070488157864
"492","Olfr935","pCI_minusD","316-0",-0.0103576666666667,-0.16028908167186,0.139573748338526,0.999930503659001
"493","Olfr935","pCI_plusH","1-0",0.056593,-0.0550233339513169,0.168209333951317,0.510134528153413
"494","Olfr935","pCI_plusH","3.16-0",-0.012644,-0.124260333951317,0.098972333951317,0.998848933852407
"495","Olfr935","pCI_plusH","10-0",0.028965,-0.0826513339513169,0.140581333951317,0.933347726337368
"496","Olfr935","pCI_plusH","31.6-0",0.0372423333333333,-0.0743740006179836,0.14885866728465,0.833100907135564
"497","Olfr935","pCI_plusH","100-0",0.0345003333333334,-0.0771160006179836,0.14611666728465,0.871174660914993
"498","Olfr935","pCI_plusH","316-0",0.00336866666666666,-0.10824766728465,0.114985000617984,0.999999477088623
"499","Olfr935","plusH","1-0",0.0537616666666667,-0.223867638511467,0.3313909718448,0.981599545406684
"500","Olfr935","plusH","3.16-0",0.0449666666666667,-0.232662638511467,0.3225959718448,0.992332913095892
"501","Olfr935","plusH","10-0",0.008521,-0.269108305178134,0.286150305178134,0.999999421925706
"502","Olfr935","plusH","31.6-0",0.00616899999999998,-0.271460305178134,0.283798305178134,0.999999916090233
"503","Olfr935","plusH","100-0",0.065762,-0.211867305178134,0.343391305178134,0.95435448836943
"504","Olfr935","plusH","316-0",-0.0225203333333333,-0.300149638511467,0.2551089718448,0.999824361828377
"505","Olfr937","minusD","1-0",-0.122801,-0.345775033126465,0.100173033126465,0.433442836067269
"506","Olfr937","minusD","3.16-0",-0.0703026666666666,-0.293276699793132,0.152671366459799,0.861924068780956
"507","Olfr937","minusD","10-0",-0.189801333333333,-0.412775366459799,0.0331726997931319,0.108813146705885
"508","Olfr937","minusD","31.6-0",-0.138281,-0.361255033126465,0.0846930331264653,0.326252932547075
"509","Olfr937","minusD","100-0",-0.249384,-0.472358033126465,-0.0264099668735348,0.0261046128389144
"510","Olfr937","minusD","316-0",-0.195085666666667,-0.418059699793132,0.0278883664597986,0.0965716128535575
"511","Olfr937","pCI_minusD","1-0",0.00631666666666664,-0.18758162577199,0.200214959105323,0.999999178220792
"512","Olfr937","pCI_minusD","3.16-0",0.0531433333333333,-0.140754959105323,0.24704162577199,0.917289644997903
"513","Olfr937","pCI_minusD","10-0",0.0156903333333333,-0.178207959105323,0.20958862577199,0.999826831298685
"514","Olfr937","pCI_minusD","31.6-0",0.00762766666666664,-0.18627062577199,0.201525959105323,0.999997472195981
"515","Olfr937","pCI_minusD","100-0",0.020506,-0.173392292438656,0.214404292438656,0.999212218641812
"516","Olfr937","pCI_minusD","316-0",0.00583366666666663,-0.18806462577199,0.199731959105323,0.999999486780272
"517","Olfr937","pCI_plusH","1-0",0.0416366666666667,-0.130271864992183,0.213545198325516,0.949825786131394
"518","Olfr937","pCI_plusH","3.16-0",0.00987866666666665,-0.162029864992183,0.181787198325516,0.999976310039463
