,ytrue_Euc,ytrue_cor,ytrue_cos,ypred_Euc,ypred_cor,ypred_cos,ypred_Euc_shuffled,ypred_cor_shuffled,ypred_cos_shuffled
0,22.707481109217593,0.9642631388244379,0.8952816378453785,33.29969,1.0466489,1.0736122,24.425398,1.003324,1.1321478
0,20.543580079378,0.9697526480709354,0.8880782577596752,31.114069,0.9388777,1.0294018,25.10704,0.9067391,0.9256679
0,19.511628173926862,0.9768395055228541,0.9880254501859161,34.34232,1.0091767,1.0639073,26.186136,1.0346719,0.94803226
0,18.00019390190658,0.8062918842694762,0.7770177092424642,31.312986,1.0246092,0.9159434,30.50827,1.1109765,1.0717638
0,30.120474002105016,1.0033842806534456,1.070431629493939,33.72265,0.8981463,1.0294467,23.792318,0.9762438,0.88857764
0,27.356227558490943,1.0350851624900705,1.0190366690720851,41.975883,1.0294592,1.0691264,25.406193,1.0521487,1.031902
0,23.682512820006195,1.0604166040285135,1.0285517053568527,39.10597,1.0829678,1.1051242,25.30148,0.9774131,0.955116
0,31.78631197679825,0.9668157870247136,1.0300611749199826,37.243065,1.0215491,0.86925495,25.89986,0.9689768,0.9648414
0,26.295225709029623,1.0521321978840064,1.0301244103092373,32.482246,0.9288154,0.9763532,24.72415,0.9446977,0.9193967
0,24.8797707617127,0.9835837019597166,1.010137258343217,34.388844,0.9370484,0.9987884,24.725159,0.9655333,1.0154605
0,26.7826293528304,1.080452935021714,1.1010195681261568,39.302902,1.062927,0.9845789,25.97203,1.0840315,1.0528303
0,22.539829963076517,1.0326165653775248,1.0083551156140376,33.834698,1.0167532,0.84850836,25.317616,0.97782195,0.86918193
0,25.440897695295224,0.9011259021928055,0.8436402868340507,20.767935,1.0242658,0.84091663,26.493464,1.0324843,0.9985975
0,28.530838887909024,1.0345641774380194,1.093279419774173,33.31829,1.0791444,0.94194376,25.043777,1.0678204,1.0634917
0,29.116742319790145,0.9582188484271702,0.9221600304869211,34.928295,1.0758758,1.1060363,26.598719,1.0470307,1.1001927
0,26.916644012018708,0.8810278919003731,0.8431773981040591,28.540613,0.9054735,0.936107,26.295471,1.0590894,0.9889558
0,19.879980537390733,1.0144461852777178,0.987769004090196,34.672466,0.89202094,0.9417706,27.22964,0.94685674,0.95850974
0,20.460194838060477,0.860992093608474,0.8405819302534934,31.612469,1.0948461,1.0695726,25.436913,0.91868424,1.0183349
0,34.67533025003696,1.0364980396115386,1.0650218251319783,35.67108,1.0654397,0.9601653,26.365889,0.9308841,0.9919588
0,24.437598591639183,1.0972005389695494,1.1642603619055165,36.59028,0.9861868,0.9247096,32.34894,1.0642452,1.0744778
0,27.73365030354427,1.0896712277229108,1.149803449257278,38.60731,0.97135705,1.003448,27.69278,0.9981398,1.0302777
0,21.720929173393024,1.0968660463028146,1.0652976888026984,32.40747,1.0325127,0.95689005,25.540554,0.9814243,1.0526996
0,23.760485883370123,0.9356845639726283,0.9389568525508436,36.07156,0.9452145,0.99346966,29.815166,1.0458078,0.97654855
0,25.064157271247872,0.9578111341417123,1.0358750898243723,36.904,0.9980907,0.9808672,26.137932,0.9426136,1.0741122
0,19.657677874479376,0.9421367038741614,0.9390910586157777,33.750065,1.0126833,0.9032723,23.782898,1.0498323,0.92196786
0,24.046790427565213,0.9645408604969645,0.9980565157589593,34.690884,0.98935306,0.89523107,27.8449,0.9034226,0.94367146
0,26.638898395433483,0.9483944807508263,0.8859492853918182,36.901463,1.046298,0.93268067,23.826544,1.0395885,1.0833861
0,30.683346498569342,0.877174419071393,0.8025664958693026,26.24023,0.9394973,0.9270531,24.281128,0.94958526,0.9978059
0,29.899887904240952,1.0180535543241211,1.059467939334518,33.98726,0.9897312,1.0920248,24.573746,1.003958,0.9810263
0,26.853710136479094,1.006899512333251,0.9190837316117579,35.90299,1.0269959,1.0287905,23.930538,0.91314596,1.1225343
0,24.93059182381362,0.8945371852785664,0.9261328258683468,35.65328,1.0729338,0.9322819,23.105314,0.976614,0.75474584
0,20.338745370994413,0.9657596010332948,0.9904336990025298,35.524498,1.0161841,0.7996609,26.719881,1.022062,1.0086445
0,28.641897258047766,1.0467069877450836,1.1181659288252501,34.037617,1.0417595,0.9988083,31.725248,1.0471956,1.0669364
0,36.55871429293038,0.9653034541470725,1.1420076895484392,25.149902,0.89970374,0.94698966,33.702503,0.98567,0.9530835
0,43.024292628388835,0.904609758315448,0.9957236123297454,28.611408,1.0502911,0.72287184,34.745407,1.0654315,0.98152196
0,34.15738716466046,0.8962500504606408,1.047572960636686,24.935677,0.8793098,0.7810122,30.068495,1.0219444,0.99847037
0,29.616336254584944,0.8564615841515858,0.7102784864878362,23.75672,0.653452,0.79421407,30.319157,1.0051804,0.9929874
0,32.193398186577554,0.9091035229835464,1.0241469644303143,24.037037,0.94258523,0.8992318,32.21156,0.9923048,1.0111789
0,36.746207393797626,1.1327949199345415,1.1881481503164517,28.500992,1.026832,1.0339957,30.822258,1.0391225,0.9466196
0,32.37219666358836,1.0367924403949598,0.993524046965758,24.369286,1.0428746,1.163031,32.5149,1.0298092,1.0211128
0,29.518129760514586,0.9313731110416766,0.9542587934768652,24.953938,0.91847694,0.9080196,34.00926,1.0863525,0.8826407
0,32.442299644749646,0.9578744364566042,0.8807825426012316,25.999763,0.8835215,0.91970164,28.545254,1.0791563,1.0633645
0,33.63722337398809,1.0007656241998137,0.8130223860788945,28.58129,1.0288849,1.0268488,31.963972,1.0140624,0.96662885
0,29.783956916171658,0.9447751953287798,0.7278135276201833,28.619469,1.0122954,0.9117708,31.367111,0.9320135,0.876073
0,55.54056194961416,1.1121700300707829,1.3936897295143151,26.580826,1.0020094,1.1017421,28.957668,0.9914352,1.009028
0,40.304597677865054,1.1271906579198419,1.1751288033632916,32.545483,1.0433468,1.1077777,22.918009,1.0551409,1.1550695
0,35.96993489436894,1.0158805701379565,1.0196643492251736,27.815699,0.91495514,0.9319478,32.573547,0.9961484,0.99039733
0,29.619982691305797,0.884363553376005,0.8849142419267726,32.47275,1.0183351,0.9766428,23.71419,1.063566,1.0042164
0,36.67178544031195,1.1111020655352006,1.2377102618356397,28.866703,0.9980625,1.0310969,32.84021,0.9653712,0.8534979
0,34.9248982140371,1.0806433425244835,1.2335751062654443,27.116364,1.0105479,0.95109296,23.957184,1.0237857,0.8235491
0,30.26941054146992,1.0198910012303866,0.9860197003098625,23.297626,1.0029703,0.97855,29.683031,1.0438566,1.0734386
0,31.055416776354505,0.9411566607754867,1.016614659132378,24.439615,1.0621233,1.0880008,28.64228,0.9877168,0.9726669
0,36.405597369376196,1.1045430979510409,0.9262219274488996,31.326395,1.0406634,1.0053188,31.070755,1.0066727,0.9773579
0,36.04227419615177,0.9929402019114474,1.0199607691345343,34.131897,1.0461336,0.9362554,30.901503,0.9212873,0.9368573
0,31.733725973364464,0.8379333391038746,0.9115826865718188,26.06779,0.9111643,0.9401737,34.313744,1.0040168,0.8656385
0,36.30991783845303,0.9818980719803582,0.8362327540630614,24.432384,0.9585514,0.89869744,30.865911,1.0731595,0.98788315
0,35.34746864757827,0.9835335049527544,1.0241615240920372,26.55442,1.0130707,0.9706436,32.47498,0.9345456,1.0037866
0,32.08685898384959,0.9407973774232279,0.8832374089888922,27.791468,0.98108035,1.0669605,29.949173,0.93460035,0.837621
0,33.28926303807171,0.9662761415147451,0.9145116166777312,27.507002,0.79154235,0.7155891,30.592503,1.0069528,0.9261728
0,32.91994145578911,1.0096584262593171,1.0510023891512352,25.725101,0.9023373,0.89261246,29.300907,0.9774655,0.91095656
0,40.1706929826419,1.1475490192256557,1.2541717235357703,29.665276,1.0000316,0.90008736,27.911356,1.0344853,0.9457432
0,31.829801301657877,0.9090691782821089,0.775821499102392,27.925385,0.98047197,0.9636099,30.220984,0.9790551,0.98821056
0,38.68988798808776,0.9362156757820455,1.0166485640830127,26.388575,0.8651996,1.0041498,32.40916,0.993649,1.0398744
0,39.49158173186707,1.0624746297709273,1.1390122401666267,37.57851,1.149697,1.1446869,31.346401,0.9610747,1.0107813
0,30.41256183531268,0.9279511236554964,0.9828220031291809,27.839725,1.0792141,1.0512779,26.18012,1.0445887,1.0672058
0,33.187685579611205,1.0318855367625224,1.0734327576347824,29.015644,1.063831,0.933464,30.556551,0.8879852,1.0142378
0,41.31844378239004,1.066416491603934,0.9870606005632485,29.359652,0.9899721,0.98156154,37.07125,1.0851856,1.0289607
0,28.349778211772666,0.8750577366673039,0.7189410636410247,28.754436,0.9682985,0.9984061,33.55809,1.0395064,0.99662024
0,30.597462965092674,0.8922425489642634,0.7512718525126526,27.051758,0.8429155,0.8577517,31.755682,0.97955364,0.9290544
0,31.37621363087797,0.9416599949578848,1.0019165855480094,26.78585,0.9274742,1.0089743,32.267864,0.9848942,1.0108703
0,35.06975271063581,1.1043362537745243,1.082813875043674,25.9122,0.95827705,1.0647537,32.389397,0.9596879,0.9243381
0,31.29572715275271,1.0128076553493175,0.8336990461488705,26.691603,1.0551169,1.0078994,30.89311,0.93387777,0.90061015
0,30.50988030435072,0.9815368076323859,0.9839520854517251,27.061684,0.9865656,1.0916276,31.15545,1.0592421,1.0386825
0,30.872165114779882,0.9056705566601522,0.8382259812835489,23.838707,0.96570545,1.0763972,31.220861,1.045934,1.0519097
0,37.64766354949084,0.9269780752788072,1.0662604221047378,26.668648,0.9659066,0.9993373,32.784744,1.0330635,0.94346935
0,45.18078837679728,1.0859880179401484,1.2417499997981276,35.97559,1.0401803,1.0939939,32.33199,0.96014273,1.0088797
0,37.17778104880837,1.0875431988754711,0.9776716374472896,30.823965,0.8533004,0.88951856,30.81097,0.9188261,1.0281899
0,38.951360205717755,0.9703540309716658,1.1446411590381596,23.7756,0.9559921,1.0105698,32.84977,0.9739717,0.8447241
0,34.72280524362833,1.0638320169324071,0.9875371420418778,22.248077,0.98273623,1.1265666,31.102901,0.9773811,1.0327632
0,29.62456280730391,0.9433499737412897,0.8913041344269403,30.1967,1.0067824,1.0217118,30.018833,0.9210158,0.9906877
0,31.83623477848103,0.9437033547241045,0.7735276126710819,24.44117,1.0573416,0.96021533,30.301674,0.9028742,0.92689645
0,35.31702771728676,0.873764639638544,0.7998547222452299,26.332119,1.0631002,1.0667528,26.391693,1.0793439,1.016947
0,24.889429059047984,0.9829239789264703,0.8331237283342376,25.748972,0.9528436,1.0084778,26.062487,0.98454654,0.9493735
0,30.315237099355993,0.9056923530748673,1.0826533053780087,29.895596,0.97151405,0.9699724,25.539291,1.0244898,1.0807748
0,22.226254490047253,0.8249420346240248,0.7311317196872043,22.457481,1.0167042,0.9883581,26.165594,1.0133833,0.9693102
0,23.18647685089996,0.7096648473402182,0.6627011974379675,26.845078,0.89218324,0.96234506,25.697552,0.945259,0.9929201
0,26.149771546312042,0.9479588114964416,0.9834681171366773,25.467382,1.0296485,1.0362436,30.421793,0.9044892,1.047147
0,22.868836083367743,0.9730969519934053,0.9454863868138562,25.566433,1.0356845,0.9731629,28.324785,0.97643,0.89456683
0,29.494293429727314,0.9800813301136089,1.0537859876070013,23.251856,0.96114,0.97111154,27.564844,0.9709691,1.018178
0,33.87277013735735,0.9649045670735836,1.1497090474957397,26.850277,1.0093619,0.9777001,24.205923,0.9091608,0.86820626
0,32.38699482555801,1.060169777368775,1.2671743946147647,27.173359,1.013934,0.980774,31.225843,0.9762815,0.9572808
0,34.795521030833235,0.8637447429772613,0.5605990658161739,25.14633,0.9443389,0.9809254,29.107914,1.0121951,1.0305129
0,29.040478582743127,0.8865134524445119,0.8283943476368689,32.73728,1.0288283,0.82067263,26.409044,0.9979263,1.032735
0,31.288338021441906,1.0985984053433864,1.0770270936083097,26.015627,0.9865755,0.98588157,30.146767,0.9930377,1.0124146
0,23.163890694069657,0.855451907221251,0.8644175682732124,29.411797,1.1015363,1.0823635,29.51422,0.9856307,1.0690397
0,23.57438477560813,0.8630735752659315,0.7282265871886737,24.491592,1.0610795,1.0512823,23.415895,1.0540925,1.0245694
0,21.054783314638424,0.7949853759035517,0.6498437405035652,22.970528,0.9858797,0.9183367,23.191492,1.0683613,0.9915905
0,23.363405215623647,0.9347250567940022,0.9611262268707913,23.00873,0.9507788,0.9470022,24.997013,1.1032532,0.9443748
0,22.495699487807173,0.9057033153577577,0.8338811329549689,23.319145,1.0383706,0.9156831,23.334135,1.031976,1.0995363
0,34.87622642094771,1.0263045700151878,1.1755729361127631,29.391005,1.0716845,1.0875256,26.660948,1.0668434,0.96137565
0,30.332185481394678,1.038736201113229,0.9997397850926487,33.86008,1.0764852,1.0489235,24.77928,1.0399433,1.0402123
0,27.030365198879753,1.0791503824928679,1.0031138551255474,27.970592,0.970729,1.0409212,30.766598,1.0746337,1.0179632
0,37.71459349944329,1.0871587611495759,1.216311844445833,22.155693,0.92913496,0.8692027,27.966125,0.9913454,0.8839971
0,29.14017343051029,1.0283806620085567,0.9791113185680417,22.196096,0.9268388,0.87971216,26.805656,1.0649048,0.9370824
0,29.837248109100003,1.076780773405136,1.1253632694809754,25.403357,0.98130035,1.003406,27.991299,0.9278692,1.008789
0,29.538154505302067,0.9854267534583203,1.0352120352815277,25.982899,0.8800422,0.91826427,29.304102,1.0492516,0.9358255
0,26.23011658720916,1.0621704615010328,1.0024892657592992,23.275095,0.80856866,0.8602326,26.142292,0.9400854,0.94746226
