"","full_pcorr_Euc","full_mse_Euc","full_pcorr_cor","full_mse_cor","full_pcorr_cos","full_mse_cos","lambda","nFeats_Euc","nFeats_cor","nFeats_cos"
"s43",0.857091792677733,6.92495067057835,0.455135177132465,0.00812172667627724,0.354062384838551,0.016513755163853,0.126126126126126,128,128,128
"s44",0.857031926378801,6.92830670543202,0.454512541228484,0.00813073751908529,0.353407211158525,0.0165250057616871,0.129129129129129,128,128,128
"s45",0.856959205024277,6.93227640606413,0.453903868311329,0.00813959492652329,0.352767658610931,0.0165360180580429,0.132132132132132,128,128,128
"s46",0.856894864355686,6.93586288242774,0.453308577464118,0.00814830493289187,0.352143052554681,0.0165468025032773,0.135135135135135,128,128,128
"s47",0.856830140314196,6.93947205822847,0.452726124052613,0.00815687319436387,0.351532760518435,0.0165573688725281,0.138138138138138,128,128,128
"s48",0.85676486376429,6.94311160661884,0.452155996707043,0.00816530502064682,0.350936188794587,0.0165677263220281,0.141141141141141,128,128,128
"s49",0.856698725818543,6.94679597728,0.451597714613139,0.00817360540337889,0.350352779364106,0.0165778834397164,0.144144144144144,128,128,128
"s50",0.85663110854823,6.95055526915368,0.451050825075307,0.00818177904165421,0.349782007101854,0.0165878482909224,0.147147147147147,128,128,128
"s51",0.85656037733988,6.9544811421307,0.450514901319881,0.00818983036501871,0.349223377251308,0.0165976284597167,0.15015015015015,128,128,128
"s52",0.856503657125888,6.95773769389594,0.44998954051068,0.00819776355423147,0.34867642320712,0.0166072310859464,0.153153153153153,128,128,128
"s53",0.856435079904671,6.96155321843912,0.449474361952781,0.00820558256004754,0.348140704490473,0.0166166628981608,0.156156156156156,128,128,128
"s54",0.856362734570062,6.96556469039021,0.448969005463467,0.00821329112024458,0.347615804544322,0.01662593024514,0.159159159159159,128,128,128
"s55",0.856303866722935,6.96893404051281,0.448473129892031,0.00822089277508705,0.347101328761533,0.0166350391277748,0.162162162162162,128,128,128
"s56",0.856230414433411,6.97300290639542,0.447986411772391,0.00822839088139765,0.3465969045487,0.0166439952197734,0.165165165165165,128,128,128
"s57",0.85617004511072,6.97644958372402,0.447508544094424,0.00823578862538419,0.346102180882554,0.0166528038710313,0.168168168168168,128,128,128
"s58",0.856093390748773,6.98067661885612,0.447039235181665,0.00824308903435222,0.345616817957327,0.0166614701579278,0.171171171171171,128,128,128
"s59",0.85602796161076,6.98438615638689,0.446578207664463,0.00825029498741817,0.345140484048386,0.0166699989980769,0.174174174174174,128,128,128
"s60",0.855962478229758,6.9881027543779,0.446125197538965,0.00825740922532401,0.344672906066159,0.0166783949653698,0.177177177177177,128,128,128
"s61",0.855896940547244,6.99182614866551,0.445679953303425,0.008264434359443,0.344213848955259,0.0166866618871746,0.18018018018018,128,128,128
"s62",0.855831341687619,6.99555632539016,0.445242235164288,0.00827137288005543,0.343762823851066,0.016694804301198,0.183183183183183,128,128,128
"s63",0.855765662356541,6.99929378249792,0.444811814305346,0.00827822716396494,0.343319442012038,0.0167028286561993,0.186186186186186,128,128,128
"s64",0.855699861710773,7.00303997870352,0.444388472214003,0.00828499948151763,0.342884837357463,0.0167107353319818,0.189189189189189,128,128,128
"s65",0.855633863352906,7.0067980428188,0.443972000059355,0.00829169200307986,0.342458827663739,0.0167185070696896,0.192192192192192,128,128,128
"s66",0.855567533766457,7.01057385650798,0.443562198117306,0.00829830680502383,0.342019279451275,0.0167262209515447,0.195195195195195,128,128,128
"s67",0.855500644278932,7.01437787778585,0.443158875238187,0.00830484587526784,0.34160614121105,0.0167337924575644,0.198198198198198,128,128,128
"s68",0.855432787554542,7.01822924417599,0.442761848354913,0.00831131111840548,0.341199746961848,0.0167412608290225,0.201201201201201,128,128,128
"s69",0.855363140145804,7.02216941448966,0.442370942023611,0.0083177043604557,0.340799900096284,0.0167486290110592,0.204204204204204,128,128,128
"s70",0.855289495794143,7.02632618429633,0.441985987991283,0.00832402735335019,0.340406412319324,0.0167558998212369,0.207207207207207,128,128,128
"s71",0.855234597536731,7.02957524908704,0.441606824860137,0.00833028177884681,0.340019103188231,0.0167630759567869,0.21021021021021,128,128,128
"s72",0.855164209916417,7.03355673230717,0.441233297523323,0.008336469252408,0.339637799683818,0.0167701600013517,0.213213213213213,128,128,128
"s73",0.855089140831155,7.03778629513075,0.440865257000025,0.00834259132917894,0.339262335810471,0.0167771544312649,0.216216216216216,128,128,128
"s74",0.855032356082238,7.0411339472481,0.440502561994392,0.00834864949385799,0.338892552222689,0.0167840616214056,0.219219219219219,128,128,128
"s75",0.85495704159927,7.04537831463946,0.440145065564465,0.00835464520171044,0.338528295876055,0.0167908838506608,0.222222222222222,128,128,128
"s76",0.854899896842475,7.0487470623545,0.439792660502053,0.00836057987067315,0.338169419700758,0.0167976233070277,0.225225225225225,128,128,128
"s77",0.854823812365516,7.05302905189122,0.439445215942645,0.00836645436063281,0.337815782295951,0.0168042820923829,0.228228228228228,128,128,128
"s78",0.854765623147014,7.05645003452434,0.439102209748889,0.00837227222856552,0.337467247643358,0.0168108622269449,0.231231231231231,128,128,128
"s79",0.854687006013152,7.0608561939427,0.438766203889209,0.00837802986579854,0.337123684838725,0.016817365653452,0.234234234234234,128,128,128
"s80",0.854624787083386,7.06449365157097,0.438424493849672,0.00838365889006675,0.33678496783977,0.0168237942410788,0.237237237237237,128,128,128
"s81",0.854565532666934,7.0679696139469,0.438095763937186,0.00838930798337679,0.336450975229468,0.016830149789109,0.24024024024024,128,128,128
"s82",0.854484463394558,7.07249332989696,0.437771402179821,0.00839490334203572,0.336121589993531,0.0168364340303826,0.243243243243243,128,128,128
"s83",0.854418769689385,7.07630412181374,0.437451306394788,0.00840044604116424,0.335796699311109,0.0168426486345347,0.246246246246246,128,128,128
"s84",0.854353111709915,7.08011644113308,0.437135377873407,0.00840593712030598,0.335476194357765,0.0168487952110401,0.249249249249249,128,128,128
"s85",0.854287492387565,7.08393011216,0.436823521224329,0.00841137758505114,0.335159970119868,0.0168548753120774,0.252252252252252,128,128,128
"s86",0.854221914350149,7.0877449674022,0.436515644225654,0.00841676840856713,0.33484792521964,0.0168608904352258,0.255255255255255,128,128,128
"s87",0.85415637991848,7.09156084437075,0.436211657685313,0.00842211053304272,0.33453996175011,0.0168668420260049,0.258258258258258,128,128,128
"s88",0.854090891099766,7.09537758132475,0.43591147530917,0.00842740487105129,0.334235985119328,0.0168727314802704,0.261261261261261,128,128,128
"s89",0.854025449543098,7.09919501332709,0.435615013576334,0.00843265230683895,0.333935903903209,0.0168785601464732,0.264264264264264,128,128,128
"s90",0.853960056386802,7.10301297179368,0.435322191621187,0.0084378536975421,0.333639629706456,0.0168843293277919,0.267267267267267,128,128,128
"s91",0.853894711875227,7.10683129353766,0.435032931121718,0.00844300987433938,0.333347077031019,0.0168900402841479,0.27027027027027,128,128,128
"s92",0.853829414554321,7.11064984921479,0.434747156193736,0.00844812164354201,0.333058163151618,0.0168956942341095,0.273273273273273,128,128,128
"s93",0.853764159779421,7.11446860578255,0.434464793290599,0.00845318978762656,0.332772807997879,0.0169012923566928,0.276276276276276,128,128,128
"s94",0.853698937202898,7.1182877421939,0.434185771108111,0.00845821506621383,0.332490934042656,0.0169068357930661,0.279279279279279,128,128,128
"s95",0.853633726871005,7.12210784061745,0.433910020494265,0.00846319821699703,0.332212466196165,0.0169123256481639,0.282282282282282,128,128,128
"s96",0.853568493509254,7.12593017676843,0.433637474363537,0.00846813995662264,0.331937331705567,0.0169177629922156,0.285285285285285,128,128,128
"s97",0.853503178270133,7.12975713962291,0.433368067615447,0.00847304098152663,0.331665460059664,0.0169231488621948,0.288288288288288,128,128,128
"s98",0.853437685975071,7.13359285234727,0.433101737057144,0.00847790196872887,0.331396782898403,0.0169284842631948,0.291291291291291,128,128,128
"s99",0.8533718623835,7.13744422857434,0.432838421329761,0.00848272357658814,0.331131233926899,0.0169337701697324,0.294294294294294,128,128,128
"s100",0.853305447142573,7.14132325366077,0.432578060838329,0.00848750644552019,0.330868748833703,0.0169390075269872,0.297297297297297,128,128,128
"s101",0.853237958114707,7.14525331697248,0.43232059768504,0.0084922511986809,0.330609265213078,0.0169441972519782,0.3003003003003,128,128,128
"s102",0.853168336104193,7.14929025726471,0.432065975605666,0.00849695844261669,0.33035272249104,0.0169493402346827,0.303303303303303,128,128,128
"s103",0.853093733644808,7.15361182052159,0.431814139908946,0.00850162876788388,0.330099061854943,0.0169544373390995,0.306306306306306,128,128,128
"s104",0.853045685383591,7.15661866561874,0.431565037418798,0.008506262749639,0.329848226186422,0.0169594894042615,0.309309309309309,128,128,128
"s105",0.852978079142439,7.16055738621283,0.431318616419164,0.00851086094820149,0.32960015999749,0.0169644972451986,0.312312312312312,128,128,128
"s106",0.852908014149419,7.16461682447445,0.431074826601373,0.00851542390959046,0.329354809369616,0.0169694616538552,0.315315315315315,128,128,128
"s107",0.85283233316051,7.16898986811731,0.430833619013866,0.00851995216603687,0.329112121895618,0.0169743833999646,0.318318318318318,128,128,128
"s108",0.85278300913377,7.17206211093216,0.430594946014162,0.00852444623647246,0.328872046624225,0.0169792632318816,0.321321321321321,128,128,128
"s109",0.852712154645553,7.17616055499554,0.430358761222944,0.00852890662699688,0.328634534007142,0.0169841018773776,0.324324324324324,128,128,128
"s110",0.852634792137441,7.18061600597733,0.430125019480152,0.00853333383132384,0.32839953584851,0.0169889000443983,0.327327327327327,128,128,128
"s111",0.85258339406987,7.18379597774817,0.429893676802978,0.00853772833120778,0.32816700525661,0.016993658421787,0.33033033033033,128,128,128
"s112",0.852506215020052,7.1882466919475,0.429664690345661,0.00854209059685182,0.327936896597699,0.0169983776799759,0.333333333333333,128,128,128
"s113",0.852454919167601,7.19142651717561,0.429438018360998,0.00854642108729806,0.327709165451874,0.0170030584716458,0.336336336336336,128,128,128
"s114",0.852377930218998,7.19587187177425,0.429213620163464,0.00855072025080124,0.327483768570853,0.0170077014323565,0.339339339339339,128,128,128
"s115",0.852326739301193,7.19905110881799,0.428991456093887,0.00855498852518635,0.327260663837557,0.0170123071811499,0.342342342342342,128,128,128
"s116",0.85224993998557,7.20349056019014,0.428771487485576,0.00855922633819138,0.327039810227441,0.0170168763211266,0.345345345345345,128,128,128
"s117",0.852198847660984,7.20666899179654,0.428553676631842,0.00856343410779559,0.326821167771439,0.0170214094399975,0.348348348348348,128,128,128
"s118",0.852122213239851,7.2111028144348,0.428337986754836,0.0085676122425343,0.326604697520472,0.0170259071106119,0.351351351351351,128,128,128
"s119",0.852071186425945,7.21428127130225,0.428124381975649,0.00857176114180072,0.326390361511438,0.017030369891463,0.354354354354354,128,128,128
"s120",0.851994628538746,7.21871248233092,0.427912827285607,0.00857588119613551,0.326178122734592,0.0170347983271721,0.357357357357357,128,128,128
"s121",0.851943569499832,7.22189472902748,0.427703288518703,0.00857997278750467,0.325967945102271,0.0170391929489526,0.36036036036036,128,128,128
"s122",0.851866850597473,7.22633328421092,0.427495732325109,0.00858403628956629,0.325759793418884,0.0170435542750548,0.363363363363363,128,128,128
"s123",0.851815506234061,7.22953037438348,0.427290126145729,0.00858807206792676,0.325553633352108,0.0170478828111925,0.366366366366366,128,128,128
"s124",0.851737990080057,7.23400532257606,0.42708643818773,0.00859208048038686,0.32534943140524,0.0170521790509515,0.369369369369369,128,128,128
"s125",0.851685612751298,7.23725309892032,0.426884637401017,0.00859606187717829,0.325147154890635,0.0170564434761828,0.372372372372372,128,128,128
"s126",0.851604970795022,7.24188444159658,0.426684693455597,0.00860001660119102,0.324946771904197,0.0170606765573787,0.375375375375375,128,128,128
"s127",0.851548023851608,7.24539220373158,0.426486576719807,0.00860394498819191,0.324748251300863,0.0170648787540349,0.378378378378378,128,128,128
"s128",0.851495690997445,7.24864189351642,0.426290258239345,0.00860784736703505,0.324551562671021,0.0170690505149976,0.381381381381381,128,128,128
"s129",0.85141500780311,7.25327583061404,0.426095709717098,0.00861172405986411,0.324356676317862,0.0170731922787974,0.384384384384384,128,128,128
"s130",0.851357798310036,7.25679863927,0.425902903493697,0.00861557538230714,0.324163563235564,0.01707730447397,0.387387387387387,128,128,128
"s131",0.851305018243056,7.26007188452727,0.425711812528793,0.00861940164366412,0.32397219508832,0.0170813875193646,0.39039039039039,128,128,128
"s132",0.851222914115033,7.2647735840534,0.425522410383018,0.00862320314708755,0.323782544190152,0.0170854418244404,0.393393393393393,128,128,128
"s133",0.851163540841429,7.26840820166823,0.425334671200579,0.00862698018975656,0.323594583485463,0.0170894677895518,0.396396396396396,128,128,128
"s134",0.851106479970592,7.27192728540737,0.4251485696925,0.00863073306304452,0.323408286530324,0.0170934658062229,0.399399399399399,128,128,128
"s135",0.851053844891093,7.27519609342815,0.424964081120437,0.00863446205268078,0.323223627474441,0.0170974362574118,0.402402402402402,128,128,128
"s136",0.850971860741352,7.2798877707702,0.424781181281076,0.00863816743890649,0.323040581043772,0.0171013795177645,0.405405405405405,128,128,128
"s137",0.85091228750708,7.28353092876565,0.424599846491075,0.008641849496625,0.32285912252379,0.0171052959538603,0.408408408408408,128,128,128
"s138",0.850854805084912,7.28706818928872,0.424420053572535,0.00864550849554691,0.322679227743325,0.0171091859244475,0.411411411411411,128,128,128
"s139",0.850801459927884,7.29036800389666,0.42424177983896,0.00864914470033003,0.322500873059002,0.0171130497806708,0.414414414414414,128,128,128
"s140",0.850717426479873,7.29514593398314,0.424065003081707,0.00865275837071453,0.322324035340218,0.0171168878662904,0.417417417417417,128,128,128
"s141",0.850655118768595,7.29891599883294,0.4238897015569,0.00865634976165344,0.322148691954646,0.0171207005178932,0.42042042042042,128,128,128
"s142",0.850592880533735,7.302684161521,0.423715853972783,0.00865991912343865,0.321974820754257,0.0171244880650966,0.423423423423423,128,128,128
"s143",0.850530711956417,7.30645039708364,0.423543439477493,0.00866346670182264,0.321802400061812,0.0171282508307449,0.426426426426426,128,128,128
"s144",0.850468613206286,7.31021468133466,0.423372437647247,0.00866699273813614,0.321631408657829,0.0171319891310988,0.429429429429429,128,128,128
"s145",0.850406584441871,7.31397699084296,0.423202828474924,0.00867049746940187,0.321461825767988,0.0171357032760189,0.432432432432433,128,128,128
"s146",0.850344625810953,7.31773730291091,0.423034592359012,0.00867398112844441,0.321293631050975,0.0171393935691415,0.435435435435435,128,128,128
"s147",0.850282737450909,7.32149559555336,0.422867710092923,0.00867744394399656,0.321126804586719,0.0171430603080497,0.438438438438438,128,128,128
"s148",0.850220919489051,7.32525184747736,0.42270216285466,0.00868088614080218,0.320961326865042,0.017146703784438,0.441441441441441,128,128,128
"s149",0.850159172042946,7.32900603806251,0.422537932196804,0.00868430793971564,0.320797178774671,0.017150324284271,0.444444444444444,128,128,128
"s150",0.850097495220735,7.33275814734191,0.422375000036833,0.00868770955779812,0.320634341592623,0.017153922087938,0.447447447447448,128,128,128
"s151",0.850035889121433,7.33650815598376,0.422213348647749,0.00869109120841085,0.320472796973933,0.0171574974704005,0.45045045045045,128,128,128
"s152",0.849974353835229,7.34025604527346,0.422052960648996,0.00869445310130527,0.320312526941723,0.0171610507013365,0.453453453453453,128,128,128
"s153",0.849912889443761,7.34400179709634,0.421893818997666,0.00869779544271048,0.320153513877587,0.0171645820452795,0.456456456456456,128,128,128
"s154",0.8498514960204,7.34774539392089,0.421735906979985,0.00870111843541779,0.319995740512288,0.017168091761752,0.459459459459459,128,128,128
"s155",0.849790173630509,7.3514868187825,0.421579208203052,0.00870442227886286,0.319839189916755,0.0171715801053963,0.462462462462462,128,128,128
"s156",0.849728922331705,7.35522605526771,0.42142370658685,0.00870770716920502,0.319683845493365,0.0171750473260995,0.465465465465465,128,128,128
"s157",0.849667742174105,7.35896308749896,0.421269386356482,0.0087109732994044,0.319529690967497,0.0171784936691157,0.468468468468468,128,128,128
"s158",0.849606633200571,7.36269790011978,0.421116232034662,0.00871422085929654,0.319376710379357,0.0171819193751833,0.471471471471471,128,128,128
"s159",0.849545595446935,7.36643047828045,0.420964228434423,0.00871745003566482,0.319224888076055,0.0171853246806393,0.474474474474474,128,128,128
"s160",0.849484628942235,7.37016080762406,0.420813360652046,0.0087206610123107,0.319074208703927,0.0171887098175295,0.477477477477477,128,128,128
"s161",0.849423733708927,7.37388887427303,0.420663614060205,0.00872385397012179,0.318924657201096,0.0171920750137154,0.48048048048048,128,128,128
"s162",0.849362909763097,7.37761466481602,0.420514974301313,0.00872702908713802,0.318776218790264,0.017195420492978,0.483483483483483,128,128,128
"s163",0.849302157114668,7.38133816629522,0.420367427281065,0.00873018653861576,0.318628878971712,0.0171987464751177,0.486486486486486,128,128,128
"s164",0.849241475767599,7.38505936619402,0.420220959162173,0.00873332649709007,0.318482623516526,0.0172020531760523,0.48948948948949,128,128,128
"s165",0.849180865720073,7.38877825242507,0.420075556358281,0.00873644913243516,0.31833743846002,0.0172053408079104,0.492492492492492,128,128,128
"s166",0.849120326964687,7.39249481331866,0.419931205528061,0.00873955461192314,0.318193310095351,0.0172086095791234,0.495495495495496,128,128,128
"s167",0.84905985948863,7.39620903761148,0.419787893569476,0.00874264310028093,0.318050224967341,0.0172118596945142,0.498498498498498,128,128,128
"s168",0.84899946327386,7.39992091443566,0.419645607614215,0.00874571475974577,0.317908169866454,0.0172150913553824,0.501501501501502,128,128,128
"s169",0.84893913829727,7.40363043330817,0.419504335022273,0.00874876975011895,0.317767131822982,0.0172183047595886,0.504504504504504,128,128,128
"s170",0.848878884530854,7.4073375841205,0.419364063376704,0.00875180822881811,0.317627098101374,0.0172215001016349,0.507507507507508,128,128,128
"s171",0.848818701941866,7.41104235712869,0.419224780478509,0.00875483035092813,0.317488056194749,0.0172246775727432,0.510510510510511,128,128,128
"s172",0.848758590492974,7.41474474294358,0.419086474341669,0.00875783626925046,0.317349993819554,0.0172278373609317,0.513513513513513,128,128,128
"s173",0.848698550142405,7.41844473252138,0.418949133188322,0.0087608261343512,0.317212898910382,0.017230979651089,0.516516516516517,128,128,128
"s174",0.848638580844096,7.42214231715452,0.418812745444076,0.00876380009460789,0.317076759614942,0.0172341046250454,0.519519519519519,128,128,128
"s175",0.848578682547831,7.42583748846272,0.41867729973344,0.00876675829625482,0.316941564289163,0.0172372124616432,0.522522522522523,128,128,128
"s176",0.848518855199376,7.42953023838434,0.418542784875394,0.00876970088342736,0.31680730149244,0.0172403033368042,0.525525525525526,128,128,128
"s177",0.848459098740612,7.433220559168,0.418409189879072,0.00877262799820495,0.316673959983017,0.0172433774235954,0.528528528528528,128,128,128
"s178",0.848399413109662,7.4369084433644,0.418276503939569,0.00877553978065292,0.316541528713495,0.017246434892293,0.531531531531532,128,128,128
"s179",0.848339798241017,7.44059388381838,0.418144716433851,0.00877843636886329,0.316409996826469,0.0172494759104449,0.534534534534534,128,128,128
"s180",0.848280254065651,7.44427687366117,0.418013816916792,0.00878131789899442,0.316279353650274,0.0172525006429305,0.537537537537538,128,128,128
"s181",0.848220780511143,7.44795740630297,0.4178837951173,0.00878418450530965,0.31614958869487,0.0172555092520198,0.540540540540541,128,128,128
"s182",0.848161377501789,7.45163547542559,0.417754640934554,0.00878703632021489,0.316020691647815,0.0172585018974303,0.543543543543544,128,128,128
"s183",0.848102044958706,7.45531107497538,0.417626344434348,0.00878987347429525,0.315892652370365,0.0172614787363827,0.546546546546547,128,128,128
"s184",0.848042782799946,7.45898419915635,0.417498895845514,0.00879269609635077,0.31576546089367,0.0172644399236545,0.54954954954955,128,128,128
"s185",0.847983590940594,7.46265484242346,0.41737228555646,0.00879550431343114,0.315639107415081,0.0172673856116328,0.552552552552553,128,128,128
"s186",0.84792446929287,7.46632299947612,0.41724650411178,0.00879829825086964,0.315513582294546,0.0172703159503654,0.555555555555556,128,128,128
"s187",0.847865417766224,7.46998866525183,0.417121542208961,0.00880107803231608,0.315388876051108,0.0172732310876104,0.558558558558559,128,128,128
"s188",0.847806436267433,7.47365183492001,0.416997390695178,0.00880384377976907,0.315264979359493,0.0172761311688845,0.561561561561562,128,128,128
"s189",0.84774752470069,7.47731250387602,0.416874040564165,0.00880659561360735,0.315141883046798,0.0172790163375099,0.564564564564565,128,128,128
"s190",0.847688682967695,7.48097066773534,0.416751482953172,0.0088093336526204,0.315019578089244,0.0172818867346608,0.567567567567568,128,128,128
"s191",0.847629910967736,7.48462632232785,0.41662970913999,0.00881205801403829,0.314898055609039,0.0172847424994072,0.570570570570571,128,128,128
"s192",0.847571208597781,7.48827946369236,0.416508710540064,0.00881476881356074,0.314777306871304,0.0172875837687587,0.573573573573574,128,128,128
"s193",0.847512575752548,7.49193008807118,0.416388478703672,0.00881746616538556,0.314657323281089,0.017290410677707,0.576576576576577,128,128,128
"s194",0.847454012324594,7.49557819190493,0.416269005313172,0.00882015018223632,0.314538096380459,0.0172932233592667,0.57957957957958,128,128,128
"s195",0.847395518204385,7.49922377182745,0.416150282180329,0.00882282097538938,0.314419617845659,0.0172960219445155,0.582582582582583,128,128,128
"s196",0.84733709328037,7.50286682466081,0.416032301243695,0.00882547865470024,0.314301879484349,0.0172988065626338,0.585585585585586,128,128,128
"s197",0.847278737439059,7.50650734741053,0.41591505456606,0.00882812332862932,0.314184873232909,0.017301577340942,0.588588588588589,128,128,128
"s198",0.847220450565084,7.51014533726086,0.415798534331971,0.00883075510426709,0.314068591153815,0.0173043344049382,0.591591591591592,128,128,128
"s199",0.847162232541274,7.51378079157019,0.415682732845303,0.00883337408735853,0.313953025433076,0.0173070778783344,0.594594594594595,128,128,128
"s200",0.847104083248716,7.51741370786666,0.415567642526895,0.00883598038232718,0.313838168377738,0.0173098078830914,0.597597597597598,128,128,128
"s201",0.847046002566822,7.52104408384377,0.415453255912241,0.00883857409229849,0.313724012413448,0.0173125245394535,0.600600600600601,128,128,128
"s202",0.84698799037339,7.52467191735618,0.415339565649237,0.00884115531912265,0.313610550082085,0.0173152279659818,0.603603603603604,128,128,128
"s203",0.846930046544664,7.5282972064156,0.415226564495984,0.00884372416339696,0.313497774039435,0.0173179182795872,0.606606606606607,128,128,128
"s204",0.846872170955391,7.5319199491868,0.415114245318642,0.00884628072448756,0.313385677052939,0.0173205955955621,0.60960960960961,128,128,128
"s205",0.846814363478881,7.53554014398367,0.415002601089339,0.00884882510055084,0.313274251999487,0.0173232600276116,0.612612612612613,128,128,128
"s206",0.846756623987058,7.53915778926546,0.414891624884118,0.00885135738855415,0.313163491863266,0.0173259116878836,0.615615615615616,128,128,128
"s207",0.846698952350519,7.5427728836331,0.414781309880953,0.00885387768429625,0.313053389733663,0.017328550686999,0.618618618618619,128,128,128
"s208",0.846641348438581,7.54638542582552,0.414671649357789,0.0088563860824271,0.312943938803211,0.0173311771340798,0.621621621621622,128,128,128
"s209",0.846583812119333,7.5499954147162,0.414562636690645,0.00885888267646742,0.3128351323656,0.017333791136778,0.624624624624625,128,128,128
"s210",0.846526343259687,7.55360284930975,0.414454265351757,0.00886136755882759,0.312726963813716,0.0173363928013028,0.627627627627628,128,128,128
"s211",0.846468941725422,7.55720772873852,0.414346528907753,0.00886384082082628,0.31261942663774,0.0173389822324475,0.630630630630631,128,128,128
"s212",0.846411607381233,7.56081005225942,0.414239421017888,0.00886630255270868,0.312512514423285,0.0173415595336158,0.633633633633634,128,128,128
"s213",0.846354340090776,7.5644098192507,0.41413293543231,0.00886875284366423,0.312406220849582,0.0173441248068471,0.636636636636637,128,128,128
"s214",0.84629713971671,7.5680070292089,0.414027065990365,0.00887119178184399,0.312300539687703,0.0173466781528423,0.63963963963964,128,128,128
"s215",0.84624000612074,7.57160168174581,0.413921806618942,0.00887361945437774,0.31219546479883,0.0173492196709873,0.642642642642643,128,128,128
"s216",0.84618293916366,7.57519377658556,0.413817151330859,0.00887603594739053,0.312090990132563,0.0173517494593775,0.645645645645646,128,128,128
"s217",0.846125938705389,7.57878331356175,0.413713094223279,0.00887844134601905,0.311987109725259,0.0173542676148407,0.648648648648649,128,128,128
"s218",0.846069004605014,7.58237029261467,0.413609629476171,0.00888083573442754,0.311883817698429,0.0173567742329603,0.651651651651652,128,128,128
"s219",0.846012136720826,7.58595471378858,0.413506751350796,0.00888321919582338,0.311781108257146,0.0173592694080972,0.654654654654655,128,128,128
"s220",0.845955334910354,7.58953657722905,0.41340445418823,0.00888559181247239,0.311678975688514,0.0173617532334116,0.657657657657658,128,128,128
"s221",0.845898599030407,7.5931158831804,0.413302732407929,0.0088879536657138,0.311577414360148,0.0173642258008844,0.660660660660661,128,128,128
"s222",0.845841928937103,7.59669263198316,0.413201580506304,0.00889030483597483,0.311476418718708,0.0173666872013378,0.663663663663664,128,128,128
"s223",0.845785324485904,7.60026682407162,0.413100993055353,0.00889264540278508,0.311375983288461,0.0173691375244557,0.666666666666667,128,128,128
"s224",0.84572878553165,7.60383845997144,0.413000964701311,0.00889497544479056,0.311276102669864,0.0173715768588037,0.66966966966967,128,128,128
"s225",0.845672311928589,7.6074075402973,0.412901490163317,0.00889729503976743,0.311176771538191,0.0173740052918481,0.672672672672673,128,128,128
"s226",0.84561590353041,7.61097406575063,0.41280256423214,0.00889960426463546,0.311077984642187,0.0173764229099752,0.675675675675676,128,128,128
"s227",0.84555956019027,7.61453803711741,0.412704181768904,0.00890190319547126,0.310979736802753,0.0173788297985098,0.678678678678679,128,128,128
"s228",0.845503281760826,7.61809945526594,0.412606337703857,0.00890419190752117,0.310882022911653,0.0173812260417334,0.681681681681682,128,128,128
"s229",0.845447068094261,7.62165832114478,0.412509027035157,0.00890647047521392,0.310784837930261,0.0173836117229017,0.684684684684685,128,128,128
"s230",0.845390919042312,7.62521463578067,0.412412244827698,0.00890873897217309,0.310688176888322,0.0173859869242623,0.687687687687688,128,128,128
"s231",0.845334834456299,7.62876840027652,0.412315986211939,0.00891099747122921,0.31059203488275,0.0173883517270714,0.690690690690691,128,128,128
"s232",0.845278814187146,7.63231961580942,0.412220246382783,0.00891324604443175,0.310496407076451,0.0173907062116106,0.693693693693694,128,128,128
"s233",0.845222858085412,7.63586828362877,0.412125020598461,0.00891548476306076,0.310401288697167,0.0173930504572034,0.696696696696697,128,128,128
"s234",0.845166966001311,7.63941440505435,0.412030304179445,0.00891771369763831,0.310306675036344,0.0173953845422303,0.6996996996997,128,128,128
"s235",0.845111137784738,7.64295798147457,0.411936092507391,0.00891993291793977,0.310212561448035,0.0173977085441455,0.702702702702703,128,128,128
"s236",0.845055373285289,7.64649901434459,0.411842381024087,0.00892214249300479,0.310118943347809,0.0174000225394911,0.705705705705706,128,128,128
"s237",0.844999672352288,7.6500375051847,0.411749165230449,0.00892434249114809,0.310025816211699,0.017402326603913,0.708708708708709,128,128,128
"s238",0.844944034834807,7.65357345557851,0.411656440685512,0.00892653297997011,0.309933175575165,0.0174046208121746,0.711711711711712,128,128,128
"s239",0.844888460581685,7.65710686717137,0.411564203005458,0.0089287140263673,0.30984101703208,0.0174069052381718,0.714714714714715,128,128,128
"s240",0.844832949441551,7.66063774166873,0.411472447862653,0.0089308856965424,0.30974933623373,0.0174091799549466,0.717717717717718,128,128,128
"s241",0.844777501262843,7.66416608083455,0.411381170984714,0.00893304805601437,0.309658128887854,0.0174114450347012,0.720720720720721,128,128,128
"s242",0.844722115893826,7.66769188648978,0.411290368153596,0.00893520116962824,0.309567390757684,0.0174137005488111,0.723723723723724,128,128,128
"s243",0.844666793182615,7.67121516051085,0.411200035204678,0.00893734510156468,0.309477117661012,0.0174159465678382,0.726726726726727,128,128,128
"s244",0.844611532977189,7.67473590482818,0.411110168025897,0.00893947991534949,0.309387305469278,0.0174181831615443,0.72972972972973,128,128,128
"s245",0.84455633512541,7.67825412142479,0.411020762556876,0.00894160567386285,0.309297950106682,0.017420410398903,0.732732732732733,128,128,128
"s246",0.844501199475041,7.68176981233488,0.410931814788079,0.00894372243934838,0.309209047549295,0.0174226283481125,0.735735735735736,128,128,128
"s247",0.844446125873763,7.68528297964244,0.410843320759984,0.00894583027342209,0.309120593824213,0.0174248370766077,0.738738738738739,128,128,128
