,fullFit_ytrue_Euc,fullFit_ytrue_cor,fullFit_ytrue_cos,fullFit_ypred_Euc,fullFit_ypred_cor,fullFit_ypred_cos
1080,34.07557535619498,1.0985155476699808,1.065495561647829,31.780317,1.0961075,1.0848767
1081,23.635311164211544,0.9389781160751625,0.8813946742113983,23.632109,0.9428096,0.8785419
1082,23.79453523089776,0.7762267832363896,0.7377172528303508,24.025375,0.8301891,0.8228012
1083,23.21345721953469,0.9230968461699754,0.9463466962854427,23.199825,0.91729665,0.9464351
1084,26.72025057062255,1.1615157506655518,1.1530179002646856,26.480852,1.1629957,1.1524355
1085,24.78295016967616,0.9456200318276753,0.88593395150707,24.665977,0.94136435,0.8837921
1086,22.755828553240885,0.9846900173838621,0.9866274832615776,22.801542,0.9809417,0.9831199
1087,22.535164581121474,0.7884159359467054,0.7651007564196615,22.718307,0.78971237,0.7730357
1088,27.812212217327144,0.9185199852622173,0.975414116549225,27.896265,0.9156536,0.98256695
1089,34.11546479636316,1.076515579264034,1.132675657969099,32.24112,1.0504864,1.093774
1090,30.72151180525919,1.1140907030143405,1.0720864434203605,30.74563,1.1112413,1.0727212
1091,29.313962125638692,1.0570929546980856,1.1178359928467978,29.522444,1.0663968,1.1213304
1092,28.83602257060975,1.1790283812738793,1.1470494097495532,28.59863,1.165383,1.1366557
1093,22.084326983017917,0.917091393583208,0.898555598683908,22.15664,0.9264489,0.9044089
1094,28.13701694945309,1.0398112833373507,0.9685218070651778,28.183247,1.0385944,0.96419126
1095,25.833703445391823,1.0661176442068765,1.0269044059710948,25.898542,1.0663987,1.0278704
1096,25.68228023538351,0.9655584371048924,1.0113105506739273,25.788774,0.97279054,1.0158485
1097,26.65891923451387,0.9562736984411839,0.9379866573010129,26.591377,0.9440673,0.92231864
1098,28.408193349868736,1.1167375125326178,1.091485679139332,29.423927,1.0992645,1.0589759
1099,17.10499029336775,0.7442390360004789,0.7336907912095354,17.49412,0.7624712,0.7524059
1100,21.461059517371126,1.0445228639015989,1.0313565006700909,21.44361,1.0388979,1.0260447
1101,32.360191505568025,1.0783847749284248,1.0982156891884598,29.269993,1.0607837,1.0697238
1102,21.9618511943146,0.8968822783581052,0.9538887321242556,22.051561,0.89814556,0.95928955
1103,25.69873888617917,0.9912515593689792,1.0344780912798015,24.079489,0.98568076,0.9996734
1104,20.037076493519507,0.9253197023525337,0.9107832535181408,20.002695,0.92116493,0.9096433
1105,23.19029059872933,1.0877838461580827,1.0919154197400305,23.045229,1.0872804,1.084398
1106,25.499770527248632,1.116560645195219,1.1522151923864286,25.510933,1.1170192,1.1515304
1107,20.283683517139455,1.038843475232343,1.0373194716739835,20.106731,1.0333234,1.0298531
1108,23.498867020698487,1.009789503024344,1.031346211006138,23.436161,1.0094361,1.0294619
1109,25.90746924033716,1.0498241163014732,1.0092295651133165,25.998768,1.0495937,1.0164992
1110,30.437735463802802,1.0811619565742119,1.0260927967403362,29.423927,1.0992645,1.0589759
1111,28.65014388891095,1.0720001188559252,1.0965062115418038,28.697765,1.0735784,1.0952045
1112,22.31042759502606,0.7926559987584472,0.7664663506445865,22.437859,0.8023329,0.79079455
1113,25.38433327526225,1.0625051093742164,1.0808647101578732,25.437548,1.0647185,1.085052
1114,21.35067919612706,1.0939833099294691,1.1073282716970503,21.271362,1.0881113,1.1038498
1115,26.69578845608801,0.9850512137199579,1.0354040838185417,26.6056,0.99011683,1.0363448
1116,31.330479697374795,1.043658652021618,1.163098321656128,31.42834,1.0376681,1.1601726
1117,30.941049836394445,1.074076937357034,1.0129890821810383,31.169592,1.0745921,1.0150961
1118,29.06406314904109,0.9645279033471166,0.9024173800117133,29.336735,0.9416043,0.8481398
1119,24.138099063692156,1.0326673247227722,0.9891288502946458,24.095913,1.032358,0.99133146
1120,24.324945195718765,0.9576850005781595,0.9234084570202677,24.601038,0.9587198,0.92522687
1121,36.65264160235006,1.1107937112729318,1.1666231069470285,33.04419,1.0737944,1.0927252
1122,28.116670608112308,1.0012076678828874,1.1372918764842082,28.097404,1.0019877,1.1353589
1123,31.915807738967477,1.117024789029601,1.2262412387039607,29.820232,1.127014,1.1546838
1124,25.14937007215984,1.049575594465962,1.000493991745112,25.121128,1.0520772,1.0038327
1125,26.261829140142442,0.994331394872245,1.0084850534733845,26.118229,0.99525535,1.0167377
1126,30.4538770123551,1.1015444412908457,1.2264282383962621,30.51347,1.0962862,1.2246276
1127,23.878674728133223,0.9680717996961956,0.9660134097262415,24.000877,0.96883595,0.9606366
1128,29.96060926455326,1.1875218901009885,1.2377091318749707,29.846384,1.1863086,1.2381274
1129,27.726509082157126,1.0070094539199186,0.8972506210287606,27.79031,1.0085201,0.9036149
1130,29.59080686753873,0.9172269344642751,0.792265424112896,29.336735,0.9416043,0.8481398
1131,31.15318689303092,0.9429154534266394,1.0268555787122549,31.220997,0.942889,1.0302907
1132,26.98513736179791,1.021006077169901,0.8743978694999178,27.035341,1.0154885,0.8611653
1133,28.368982701626344,0.9599838456704463,1.0203429090900287,28.51346,0.9610632,1.0196224
1134,26.378671039681436,1.1319421004163048,1.1668960548532539,26.144934,1.12146,1.154739
1135,32.92424813517346,1.10406575986526,1.2305501130162924,32.91715,1.1013385,1.2299504
1136,33.36254607126384,1.1194381498829196,1.1763305695007615,33.14494,1.1076406,1.175097
1137,33.10897319893526,1.1016963458731255,1.1701766194713314,35.105297,1.1044472,1.213124
1138,24.475094406198824,0.9628025082343526,1.0164054825572955,24.260077,0.97280765,1.0144702
1139,23.87792048016092,0.8254795402113535,0.8849072663511469,23.761328,0.8224142,0.87837225
1140,29.622790012425824,0.8056888524788993,0.7472428322961041,28.626102,0.83266586,0.824484
1141,22.24268939848306,0.839909274049131,0.7012589208563145,22.48002,0.8445793,0.70708996
1142,26.197559206083596,0.9701872937316328,0.8242985353409434,26.51673,0.9579055,0.9222672
1143,26.619396312594844,1.0756155063037482,1.1246757663998506,26.555769,1.0690305,1.1201448
1144,26.79762662490764,1.0706992016056975,1.0482679830921664,26.90249,1.0716069,1.0543282
1145,25.955180739222236,1.0680905230260256,0.8868635067193109,26.144829,1.0700847,0.8868862
1146,25.22962663751468,1.0898471420200608,1.0873004283767789,25.302454,1.0872375,1.0836165
1147,25.740894919416945,0.983415736312485,0.9078605821069697,25.683044,0.9843457,0.91327155
