,ytrue_Euc,ytrue_cor,ytrue_cos,ypred_Euc,ypred_cor,ypred_cos,ypred_Euc_shuffled,ypred_cor_shuffled,ypred_cos_shuffled
0,26.624803908605355,1.0603353073752018,1.0990692556587622,33.54491,1.0102787,0.85806024,20.708958,0.98720276,0.87459517
0,23.028388580774973,0.8951789986967771,0.9546127234715623,32.88623,1.0362988,1.0378101,26.02252,1.1220239,1.0488425
0,20.276954015069784,0.8859776085746077,0.8792532716709751,32.82168,1.0908104,0.96540457,25.151112,0.95756245,0.91411555
0,23.090144980247533,1.0745104732508863,1.0950463604511231,33.15994,1.0422531,0.9255759,27.391674,1.0369316,0.9415593
0,29.763811362824114,0.9930793710955033,0.9405225480759071,33.536495,0.79646254,0.9230858,22.52157,1.0099121,1.1740077
0,28.132379686064066,0.9609172115421796,0.9703373657732797,40.21346,1.1135336,1.0051467,28.244663,1.022382,0.7836607
0,25.55913951048441,1.028345769910348,1.046200057775064,32.9147,1.0368042,0.95106316,23.995571,0.8760642,1.0085045
0,32.981906396480035,1.0536253378136076,1.0030175948483961,33.306267,0.92472196,0.95969206,28.320463,0.99666,1.0583955
0,28.358520921014225,1.0614240913016846,1.0735529323406947,35.122307,0.9709913,1.0005665,25.042215,1.0691648,0.99645394
0,26.30077811687832,1.0168207938774656,0.9977107888214657,28.957062,1.0876255,0.98117834,25.084593,1.0614278,1.0549855
0,25.66185436716374,0.9009814234888877,0.8868050963819113,27.707464,0.73951215,0.87328,26.722605,0.9576535,1.002658
0,24.598168370965254,1.0228170165288302,1.0369629525391029,33.281563,0.92218983,0.9440626,20.266706,1.0128362,0.961167
0,28.369628074990008,0.9357642632477843,0.9770223035433491,34.776485,1.0029123,0.95859355,26.424604,1.1025205,1.0852909
0,27.70828066195865,0.9629304642549258,0.9189166659318039,32.48017,1.0252368,1.0081673,29.109056,1.0066992,1.1223828
0,32.61469219555351,1.0640039722635188,1.0858059994300575,33.945766,1.0310465,1.0450135,26.294228,1.0580668,1.2155305
0,30.448901312995478,1.0016376584469424,1.0271623293159746,36.54092,1.1067324,1.2066613,33.213318,0.85257185,1.0452473
0,22.56583648409705,1.056594054279717,1.0717713334338483,33.728203,0.99498343,0.94375145,23.762125,0.96682024,0.9382272
0,24.219975170799646,1.0138732210977661,1.0286112885038836,32.235435,1.010667,1.0016321,20.299025,0.9429138,0.82448274
0,35.57501040248665,1.0365462514481751,1.0141250282979135,34.142994,1.0552105,1.00759,26.249392,0.93060327,0.92801255
0,23.680518726385973,0.998439585542848,0.9418670064660504,23.53087,1.0196903,1.009096,30.752441,0.8916666,1.1150784
0,27.174914569680933,1.0196737721511235,0.9675734724949024,33.136368,1.0107929,0.98491067,30.957693,0.8596893,0.8747062
0,22.12792176671593,0.9119794526113819,0.9312430773154324,30.484947,0.9984373,1.1502769,25.359268,0.96928364,1.0118862
0,25.78833582438187,0.987865497247754,0.9857934825232639,32.513187,1.0018684,1.0158513,28.16631,1.0021988,1.1831837
0,24.32188291805872,0.8858843266144018,0.8432373541011255,29.48173,0.95965344,0.8818647,27.931955,0.99510086,0.8230878
0,20.949117271951113,0.8838152966741383,0.886700210203552,30.464653,0.92247856,0.91024494,26.05262,1.0017475,0.88206923
0,24.59954044842853,0.9426601964058654,0.9208845656835463,31.73734,0.8686935,0.8680969,32.25569,1.1324409,0.9864254
0,29.627439909744695,0.9803319070548464,1.0205866447811804,32.135746,1.1133443,0.96409553,24.114994,0.9308748,0.84624064
0,35.682721078489166,1.0514231537246899,1.0949811856593803,34.475456,1.1544149,1.1045333,29.750763,0.8341633,1.0687381
0,30.85982135642018,1.0578349656852606,1.0251735966841142,29.733608,1.0470256,0.932696,33.63547,0.90555805,0.9645731
0,30.2804173742655,1.025346094805725,1.0724705525017857,31.348585,1.0429957,1.0374235,24.111044,0.93727356,1.04648
0,26.001566353594622,0.9174711872982488,0.8987585219011777,31.767223,0.99643505,0.9286294,24.691751,1.0338411,1.0903476
0,21.283349066673175,0.9216720027627395,0.9063195160871096,32.165596,1.0196433,1.0398246,28.405094,1.0211682,1.0551294
0,28.456102618752933,1.0457931683096118,0.9827769367744805,31.862175,1.040902,0.9852149,35.612762,1.02343,0.9778482
0,23.02270188773147,1.0054093121888414,0.9732466326441334,41.155598,0.97484934,0.93514675,26.961386,1.0118628,1.0800166
0,34.84619464319319,1.0859975480884003,1.1390397425782972,25.809614,1.0668732,0.96283185,21.584312,0.88802326,0.8887823
0,23.48088857279133,0.7907955370268953,0.7406636727531204,25.277365,0.9382814,0.94780886,27.479128,0.9489631,0.9585528
0,35.513447766943244,0.9123443211805934,0.8814009951090692,30.415728,1.072206,1.1046053,20.616354,0.96960634,0.9760261
0,24.794663562931568,0.9937926021446428,0.9366155413446253,22.628344,0.9444085,0.9755151,26.911812,1.0478399,1.0087315
0,29.14455979475926,1.051766634260694,1.1059987046847577,29.71784,1.042887,0.9826536,22.376875,1.0798833,0.85898596
0,21.981546305259215,0.8702341245630039,0.8331481880889305,24.697714,1.0020365,0.9994102,23.022886,0.93014944,0.8252247
0,24.521199102802978,0.8680258088056896,0.8428241671817975,26.823332,0.99054146,0.9828699,30.787355,0.86847305,0.89438266
0,24.135974658594687,0.9360774732790683,0.9495776278608206,22.073824,0.9732346,0.9919743,33.3977,1.0566409,0.960539
0,20.42418259048624,0.8971036453890205,0.8885522764283729,27.865934,1.0238913,0.99738693,26.372921,1.0221267,1.01369
0,29.111044488056745,1.1347373347147716,1.1593470481956905,25.549486,1.0120686,1.0322014,23.828459,0.96966594,0.85214365
0,30.26049955472977,0.9192685844036509,0.9926682763160262,30.002443,1.0551662,0.9983566,22.873976,0.936664,0.96515375
0,27.964450727344722,0.9675102334655414,1.0519736881594044,23.648817,0.9461564,0.9549216,20.700401,0.8955381,0.7957125
0,38.435581813219336,0.8488651100107589,0.7573493695432651,24.417732,0.8077559,0.8848549,18.15821,0.96193534,0.91728455
0,28.77595301180349,0.9194463987846896,0.8954082278475102,33.195675,1.0287434,0.93994886,23.572071,1.0493995,1.0431377
0,28.25610048941135,0.9702207861012547,0.9665323779683734,23.216228,1.0889876,0.97363526,24.344326,0.99879134,0.90119153
0,23.285260398759632,1.0303247701961105,1.0300588891601663,27.308907,1.0042783,0.98649985,28.604824,1.0031408,0.8434974
0,23.810813516083,0.8903882001255142,0.8392993534655553,27.038609,0.9469578,1.0428652,19.763393,0.90015686,0.9029356
0,21.122308477844232,0.8146018777977908,0.7637967154525849,22.350498,0.80789816,0.77274454,22.469383,1.012546,0.958099
0,21.106585873402583,0.9015439483187945,0.9113223692867676,25.906807,0.9952343,1.1495054,26.169264,0.96931225,1.0876069
0,22.275970960606774,0.9973745829842643,0.9674681374795162,24.464207,0.9632731,0.96427435,26.083773,0.87929326,0.8756805
0,31.353262707559335,0.9676727351252019,1.0252229565048236,24.128195,0.8824409,1.0321945,17.757814,1.0176132,1.0363797
0,30.156260801737496,1.112038144485194,1.0979270373560897,35.885258,1.1455427,1.1965199,28.461285,1.0299222,0.9923828
0,25.408633605059382,1.0242529691508777,0.9988901508586365,29.159082,1.0668145,1.2179381,18.164165,0.8141375,0.817954
0,36.53728231720137,1.1908332044618444,1.2290892617939673,26.08278,1.0031449,0.9387119,19.892921,1.1028705,1.1034774
0,28.000335929259187,1.0315501245449075,1.0140375146763656,24.348923,1.0807897,1.1039296,21.283037,0.96386296,0.94901633
0,27.84117304880686,1.067058410615439,1.0868438764491453,21.011854,0.95710635,0.9744097,22.256977,0.9538204,1.0211289
0,27.395513101147323,0.9765250484021385,0.9956766051865832,27.33025,1.0913099,1.0657842,21.735159,0.915705,0.9166768
0,25.04213446778606,1.0635969728072474,1.042969531752288,24.018011,1.00475,0.98409075,27.695734,0.9656835,0.98686546
0,26.543223662344626,0.8644440703557417,0.8197446886026927,38.415974,1.0053315,1.1215249,25.927692,0.77419466,0.97450006
0,30.467807337294268,1.0451499795565053,1.093104645338475,26.153566,1.0230833,1.0662729,25.121216,0.9644842,1.0866663
0,33.207894286423986,1.1443757367201624,1.1094644156337066,31.923208,1.0527607,1.0245657,20.763346,1.009334,0.9179746
0,29.624026740944274,0.9709680817546396,0.936826728038319,32.36948,1.0074059,0.90027833,27.24049,1.005114,1.083677
0,22.004032157957354,0.9886258762932372,0.9669523885438966,24.984138,0.981019,1.0977356,25.508286,0.9552946,0.9820688
0,24.06936312694071,0.9994314201354069,0.9796982172494417,28.846104,1.1037228,1.2709839,24.044304,1.033267,1.0535163
0,37.79633273081199,1.1381450597559946,1.1590092346491212,29.294767,1.0545807,1.111609,23.69155,0.9877434,1.0293014
0,25.542628841531286,1.0002908734672367,1.063574445218956,21.421543,1.0030288,1.0676681,22.223454,0.95174205,1.0592653
0,29.92553914163807,1.1062618747497448,1.1534360797575685,27.30709,1.0071937,1.0782404,27.70172,0.8957081,1.0300459
0,21.49341876708217,0.8458567310539615,0.8253423844214207,25.244991,1.0514138,1.188511,20.074306,0.99329054,0.99851274
0,25.981500210010854,0.9512962538320151,0.953611303753109,26.468681,1.0164244,1.1037812,27.041842,1.0082148,1.0284946
0,28.133925400671902,1.0543608608745543,1.1107810004431233,26.919136,1.0819144,0.9754452,24.785048,0.93258846,0.98467577
0,22.32683562717361,0.96568925694329,0.9627909350569038,24.976067,0.9993313,0.97367334,26.142548,0.926421,0.88414556
0,25.818296728925876,0.9585110669250159,0.9861037930251192,25.536924,0.880991,1.0029298,28.142052,0.9916165,1.0731884
0,26.355655198243877,0.7970957054127872,0.7559956987723853,25.555517,1.0717431,1.1855966,24.237432,1.0320064,0.97318
0,33.413542682021486,0.9851900713166257,0.9143169124572917,29.675526,1.0209775,0.81001073,23.18214,0.93476146,0.89635456
0,29.23537093063051,0.8325724689231127,0.872041869763734,26.214222,1.0884999,1.1278584,23.11154,0.97097176,0.86493295
0,28.700150435279635,1.0089798959403897,0.9365305144648155,24.488424,1.0056556,1.1096404,25.372665,0.9324384,1.0313623
0,26.953083097624813,0.9056535550620644,0.9315001552623675,24.146185,0.9830581,1.0346776,23.543133,1.0383992,0.90573204
0,23.073023528864983,1.0027663437507528,1.0219812556826253,25.349018,1.001599,1.0751367,27.055681,1.0296761,0.88355166
0,29.87335484435211,1.0028145717287176,1.0646944670682188,21.76428,0.9983757,1.0300932,31.495834,1.0064006,0.9140909
0,32.30887291778911,1.002091599076223,1.0761070335026097,33.237038,1.064864,0.99722284,26.032495,0.8995001,1.0821577
0,23.05000621882337,0.9055021217050665,0.8287844525934829,39.424397,1.0642601,0.7422527,25.24921,0.9865476,1.0634856
0,36.18288989026597,1.0578496473401016,1.0150211269424994,40.19328,1.0502754,0.7981564,36.55449,0.9549502,1.0560743
0,22.750822626113496,1.0067399854635233,0.9356252964545266,32.670033,1.0613005,1.1417859,31.016047,0.97839296,1.0337714
0,26.160906926387426,0.9530368546270807,1.0290067017117526,40.941334,0.91892296,1.0879432,24.109812,1.0507888,0.84235495
0,21.006901246751212,0.973539952539687,0.922959923099603,36.3007,1.0262932,0.9692887,27.119396,1.0716233,1.0712417
0,22.867510441945143,0.8804774609254934,0.849509596182657,32.349747,1.0036523,0.91292256,26.227156,0.9616455,0.9600899
0,22.827573066370352,1.0029084833483197,1.0177206380186627,37.752975,1.0117023,0.9616523,27.631456,1.0699604,1.0782789
0,19.31292731583487,1.0386110940833693,1.0260161750164822,36.033657,0.96236384,0.98567617,29.564234,1.0560502,1.0569193
0,24.40569338637628,0.8977373331430829,0.934973610970906,36.097347,1.074718,1.0179232,26.633663,0.89600074,0.9299717
0,29.356774657315718,0.9837165609215094,1.0636823102482018,38.34848,0.9609657,0.9081666,25.779057,1.0307261,0.9500973
0,25.672556932854558,0.9038912283460492,1.0159691330763096,36.724285,0.9902699,0.9099789,29.244612,1.1212429,1.1234841
0,37.56767696291688,0.9259938329901994,0.7641625823297069,25.347815,0.9875219,1.0984814,23.093992,1.0056096,1.0920302
0,22.719491570991725,0.5103263034498147,0.49441473809425374,31.6673,0.79717094,0.8775939,24.783348,1.1008991,1.0762578
0,27.61375940457345,1.0572748659431008,1.0515735336441185,33.422604,0.9242065,0.8642378,28.982122,1.097241,1.1180873
0,19.45928770957815,0.8787795574000234,0.8805778704901679,37.37811,1.0226425,0.84035045,19.225365,1.0236672,1.0519248
0,22.707481109217593,0.9642631388244379,0.8952816378453785,39.52996,0.9125947,0.9175892,24.38567,1.1491119,1.1113797
0,20.543580079378,0.9697526480709354,0.8880782577596752,40.3832,1.0003214,0.9938145,23.939878,0.9378501,1.073229
0,19.511628173926862,0.9768395055228541,0.9880254501859161,40.44507,0.99105364,1.0245925,24.780832,1.0773422,0.98864746
0,18.00019390190658,0.8062918842694762,0.7770177092424642,37.649086,1.0027539,0.98329604,29.089472,1.0077051,1.1703346
0,30.120474002105016,1.0033842806534456,1.070431629493939,37.4422,0.87175304,1.0024908,21.707287,1.0645409,0.95651317
0,27.356227558490943,1.0350851624900705,1.0190366690720851,40.187294,0.96952575,0.9696874,29.910337,1.069184,1.0861775
0,23.682512820006195,1.0604166040285135,1.0285517053568527,40.64554,1.0343953,0.89874876,24.059778,0.9727232,0.97330743
0,31.78631197679825,0.9668157870247136,1.0300611749199826,37.158882,1.0776902,0.9963517,26.443264,0.9930073,1.124138
0,26.295225709029623,1.0521321978840064,1.0301244103092373,33.983116,1.0409516,1.0968407,24.064201,1.0093957,1.0094777
0,24.8797707617127,0.9835837019597166,1.010137258343217,33.708298,1.0436039,0.89845693,23.596828,1.0155015,0.99279815
0,26.7826293528304,1.080452935021714,1.1010195681261568,38.641045,1.0021163,0.92497754,24.804213,0.97884697,1.0134221
0,22.539829963076517,1.0326165653775248,1.0083551156140376,34.693638,1.0678002,0.9024482,25.711494,1.0502659,1.0418668
0,25.440897695295224,0.9011259021928055,0.8436402868340507,28.55886,0.9480913,1.1131309,27.103947,1.081785,0.989511
0,28.530838887909024,1.0345641774380194,1.093279419774173,36.92844,1.0391586,0.85258824,31.149492,1.027728,1.0063795
0,29.116742319790145,0.9582188484271702,0.9221600304869211,39.608685,1.1210346,0.81087583,25.008572,1.0556809,0.9890264
0,26.916644012018708,0.8810278919003731,0.8431773981040591,27.895216,0.89517766,0.7571522,28.400743,1.0498773,1.0132445
0,19.879980537390733,1.0144461852777178,0.987769004090196,36.625755,1.00178,1.0765799,29.09415,1.0918795,1.0951914
0,20.460194838060477,0.860992093608474,0.8405819302534934,36.909657,1.1307075,1.1242841,27.37597,1.057929,1.073369
0,34.67533025003696,1.0364980396115386,1.0650218251319783,35.81999,1.1258887,0.96729773,26.830645,1.0091859,1.1233305
0,24.437598591639183,1.0972005389695494,1.1642603619055165,39.241665,1.0422176,1.048247,28.13621,1.1173213,1.008999
0,27.73365030354427,1.0896712277229108,1.149803449257278,38.047752,1.0483788,0.8926297,33.621212,1.0572237,1.14755
0,21.720929173393024,1.0968660463028146,1.0652976888026984,35.4204,1.0031811,0.80820143,28.92727,1.0445343,1.1006021
0,23.760485883370123,0.9356845639726283,0.9389568525508436,38.448677,0.957874,0.99724495,31.025475,0.99876326,1.1181446
0,25.064157271247872,0.9578111341417123,1.0358750898243723,36.969643,1.0969615,1.0618918,24.80426,1.0267216,1.149804
0,19.657677874479376,0.9421367038741614,0.9390910586157777,35.268147,1.02534,0.85969085,23.50333,1.0249866,1.0332602
0,24.046790427565213,0.9645408604969645,0.9980565157589593,36.464478,1.0442777,0.9453819,33.4747,1.0260098,1.0879489
0,26.638898395433483,0.9483944807508263,0.8859492853918182,37.031796,1.0653777,0.93797624,22.567537,0.9812642,1.0077447
0,30.683346498569342,0.877174419071393,0.8025664958693026,27.367624,0.93135417,0.8457847,25.976175,0.96388286,0.94594014
0,29.899887904240952,1.0180535543241211,1.059467939334518,36.857418,0.96027213,1.0185986,26.166882,1.0167391,1.0261331
0,26.853710136479094,1.006899512333251,0.9190837316117579,36.28467,0.9723274,0.9448106,28.143892,0.906375,1.0710557
0,24.93059182381362,0.8945371852785664,0.9261328258683468,40.4071,1.0542215,1.0964029,25.81911,0.99967164,1.0201564
0,20.338745370994413,0.9657596010332948,0.9904336990025298,34.580086,0.9742239,1.0558043,30.037361,1.0278385,0.8967149
0,28.641897258047766,1.0467069877450836,1.1181659288252501,32.36305,1.0077946,0.9635352,26.480963,1.1438625,1.0662318
0,36.55871429293038,0.9653034541470725,1.1420076895484392,27.59239,0.88200706,0.7334202,25.902834,0.88630265,0.8889255
0,43.024292628388835,0.904609758315448,0.9957236123297454,27.493431,1.0185987,0.8662863,27.59253,0.8689073,1.0309566
0,34.15738716466046,0.8962500504606408,1.047572960636686,24.563784,0.9970772,1.007953,29.68539,0.9530182,1.0235021
0,29.616336254584944,0.8564615841515858,0.7102784864878362,24.131493,0.6940572,0.82127345,25.89513,1.0238055,1.095053
0,32.193398186577554,0.9091035229835464,1.0241469644303143,24.229815,0.9529465,0.947323,25.92451,0.9341122,1.00911
0,36.746207393797626,1.1327949199345415,1.1881481503164517,28.557104,1.0414059,1.0422798,28.01952,0.9447468,0.94286925
0,32.37219666358836,1.0367924403949598,0.993524046965758,24.751867,1.1276039,1.0824828,37.038105,1.0692792,0.90986305
0,29.518129760514586,0.9313731110416766,0.9542587934768652,25.560562,1.000219,0.9893601,21.5354,0.98382163,1.0134313
0,32.442299644749646,0.9578744364566042,0.8807825426012316,26.236776,0.8109516,0.85103285,23.880436,0.961051,1.0235114
0,33.63722337398809,1.0007656241998137,0.8130223860788945,31.654112,1.0216601,1.0158482,26.097412,0.9705811,0.8914194
0,29.783956916171658,0.9447751953287798,0.7278135276201833,24.41292,1.0372589,0.9685596,23.265392,0.95612925,0.83712226
0,55.54056194961416,1.1121700300707829,1.3936897295143151,23.871578,1.010606,1.1748688,28.550844,0.91319835,0.97057664
0,40.304597677865054,1.1271906579198419,1.1751288033632916,34.55218,1.0243896,1.1052616,22.212803,1.0464827,0.8621993
0,35.96993489436894,1.0158805701379565,1.0196643492251736,25.580637,0.9039767,0.95374954,23.916166,1.0221795,0.9932798
0,29.619982691305797,0.884363553376005,0.8849142419267726,24.771357,1.0499673,0.9928848,30.299824,0.89562565,1.0095006
0,36.67178544031195,1.1111020655352006,1.2377102618356397,29.923096,0.9953199,1.0687603,18.19756,0.95261073,0.8215892
0,34.9248982140371,1.0806433425244835,1.2335751062654443,26.90671,0.9545637,1.0135423,24.739897,1.0136778,1.1186622
0,30.26941054146992,1.0198910012303866,0.9860197003098625,28.735521,1.0687109,0.9828805,29.517212,0.8828375,0.9914396
0,31.055416776354505,0.9411566607754867,1.016614659132378,26.863636,1.0160991,1.0101447,24.778574,1.0324548,0.9717898
0,36.405597369376196,1.1045430979510409,0.9262219274488996,29.374157,0.9152719,1.0138794,24.583427,1.0667974,1.0319194
0,36.04227419615177,0.9929402019114474,1.0199607691345343,36.973003,0.9979795,1.0503919,31.635546,0.9115789,0.9920492
0,31.733725973364464,0.8379333391038746,0.9115826865718188,30.387491,0.8908377,0.8990227,24.881804,0.9507084,0.8845029
0,36.30991783845303,0.9818980719803582,0.8362327540630614,31.74761,1.0131582,0.99050707,24.673763,0.98184574,0.9505707
0,35.34746864757827,0.9835335049527544,1.0241615240920372,28.828325,0.96104133,1.0281583,25.019123,0.95981205,1.0174596
0,32.08685898384959,0.9407973774232279,0.8832374089888922,23.325165,0.91166615,0.92539907,24.98446,0.90784895,0.8286171
0,33.28926303807171,0.9662761415147451,0.9145116166777312,26.924532,0.7405724,0.80998695,25.044836,0.88665706,0.7743295
0,32.91994145578911,1.0096584262593171,1.0510023891512352,24.467882,0.9665843,1.0131087,28.992496,0.8934731,0.9494535
0,40.1706929826419,1.1475490192256557,1.2541717235357703,35.0887,1.0612861,0.8725689,25.642876,0.86126846,0.950577
0,31.829801301657877,0.9090691782821089,0.775821499102392,22.275991,0.86983854,0.8355442,25.615835,0.9299804,1.0056057
0,38.68988798808776,0.9362156757820455,1.0166485640830127,30.313814,0.94798094,0.94310564,27.196941,0.9393222,0.8401143
0,39.49158173186707,1.0624746297709273,1.1390122401666267,34.832817,1.0963798,1.1053778,28.479149,1.0288957,1.0289764
0,30.41256183531268,0.9279511236554964,0.9828220031291809,29.65716,1.0327286,1.056949,26.888515,0.9753251,0.92348623
0,33.187685579611205,1.0318855367625224,1.0734327576347824,32.05762,0.9140885,0.91531307,28.845102,1.1252238,1.1229143
0,41.31844378239004,1.066416491603934,0.9870606005632485,29.871515,1.0496823,1.030432,24.64576,0.9916185,0.8959332
0,28.349778211772666,0.8750577366673039,0.7189410636410247,25.36079,1.0017518,0.98599076,29.341146,0.9158097,1.0726943
0,30.597462965092674,0.8922425489642634,0.7512718525126526,25.834845,0.91936684,0.8909671,29.915646,0.9856148,1.1490408
0,31.37621363087797,0.9416599949578848,1.0019165855480094,29.999844,0.92938673,1.0115955,23.472742,1.0532463,0.82762235
0,35.06975271063581,1.1043362537745243,1.082813875043674,26.286695,0.99266607,0.9529806,25.886864,0.93343747,0.9569281
0,31.29572715275271,1.0128076553493175,0.8336990461488705,23.808956,0.98920536,0.94287115,25.266354,1.0196207,0.90166146
0,30.50988030435072,0.9815368076323859,0.9839520854517251,23.712433,0.9304592,0.8659279,26.202948,0.9219539,0.892278
0,30.872165114779882,0.9056705566601522,0.8382259812835489,25.511448,0.9700977,0.93656343,33.15523,0.9662848,0.9302197
0,37.64766354949084,0.9269780752788072,1.0662604221047378,24.00191,0.9131965,0.98219496,26.906446,0.9476781,0.92568517
0,45.18078837679728,1.0859880179401484,1.2417499997981276,32.770416,1.0398,1.1594583,23.899303,1.0468847,0.97396606
0,37.17778104880837,1.0875431988754711,0.9776716374472896,24.652727,0.9630273,0.93959874,31.219181,0.9232043,0.88858086
0,38.951360205717755,0.9703540309716658,1.1446411590381596,25.625835,0.983346,1.040933,29.183441,0.9428428,1.068581
0,34.72280524362833,1.0638320169324071,0.9875371420418778,23.613121,0.97454345,0.94040096,29.320484,1.0602704,1.0863153
0,29.62456280730391,0.9433499737412897,0.8913041344269403,27.202406,0.949022,0.9064368,32.395096,1.0131925,1.1070434
0,31.83623477848103,0.9437033547241045,0.7735276126710819,24.567434,0.9862744,1.0331218,32.160114,1.0769483,1.0160758
0,35.31702771728676,0.873764639638544,0.7998547222452299,25.70737,1.0202436,0.99743676,27.25814,0.8872446,0.8578764
0,24.889429059047984,0.9829239789264703,0.8331237283342376,22.49252,1.0319719,0.8273618,28.875282,0.89254785,0.8084117
0,30.315237099355993,0.9056923530748673,1.0826533053780087,25.96304,0.9572331,0.88101333,31.36079,0.9859926,0.9809298
0,22.226254490047253,0.8249420346240248,0.7311317196872043,23.646553,0.96278185,0.88548356,26.869951,0.970154,1.0206966
0,23.18647685089996,0.7096648473402182,0.6627011974379675,27.309244,0.98504496,0.8953467,30.829628,0.915159,0.99120444
0,26.149771546312042,0.9479588114964416,0.9834681171366773,22.444153,1.0407237,1.0250531,31.286913,1.0588155,0.96661574
0,22.868836083367743,0.9730969519934053,0.9454863868138562,25.333475,1.0562248,1.0176878,28.358067,0.9292293,0.8419955
0,29.494293429727314,0.9800813301136089,1.0537859876070013,24.46573,0.96528983,0.8516819,25.944868,0.9654603,0.9365899
0,33.87277013735735,0.9649045670735836,1.1497090474957397,30.880579,0.96103245,0.83482593,28.468407,0.93285125,1.0359347
0,32.38699482555801,1.060169777368775,1.2671743946147647,23.86621,0.9684269,0.947249,31.565771,0.89204806,0.9830577
0,34.795521030833235,0.8637447429772613,0.5605990658161739,28.002645,0.98622257,0.8988195,21.424814,0.9818058,1.0703998
0,29.040478582743127,0.8865134524445119,0.8283943476368689,34.012386,0.92585015,0.96462786,27.563173,1.0549161,0.99958426
0,31.288338021441906,1.0985984053433864,1.0770270936083097,25.844915,1.0029718,0.9634548,31.904871,1.008966,0.9909
0,23.163890694069657,0.855451907221251,0.8644175682732124,23.998869,1.0080163,0.9402367,32.118908,0.92008406,0.79218256
0,23.57438477560813,0.8630735752659315,0.7282265871886737,27.700058,0.94686455,0.9327246,27.36508,0.9643096,1.002282
0,21.054783314638424,0.7949853759035517,0.6498437405035652,24.006155,0.95716524,0.9127609,26.238695,1.0197028,1.115557
0,23.363405215623647,0.9347250567940022,0.9611262268707913,27.099783,0.9334935,0.9608749,23.993586,1.0673959,0.9620757
0,22.495699487807173,0.9057033153577577,0.8338811329549689,22.322226,1.0235336,0.92934656,26.676277,1.0282707,0.9868314
0,34.87622642094771,1.0263045700151878,1.1755729361127631,24.400324,1.0008674,0.8779618,23.733618,1.024101,1.0033829
0,30.332185481394678,1.038736201113229,0.9997397850926487,35.56034,1.0831125,1.1216123,31.087807,0.9838402,1.018491
0,27.030365198879753,1.0791503824928679,1.0031138551255474,29.192436,1.0607737,1.0196624,28.741652,0.86511415,0.86037916
0,37.71459349944329,1.0871587611495759,1.216311844445833,25.421307,0.9732268,0.891872,29.89419,0.9662618,0.88892055
0,29.14017343051029,1.0283806620085567,0.9791113185680417,26.748825,0.9765662,1.0777601,25.723797,0.973589,1.0096627
0,29.837248109100003,1.076780773405136,1.1253632694809754,22.713747,1.0174785,0.8336827,30.34239,1.0048317,0.9002316
0,29.538154505302067,0.9854267534583203,1.0352120352815277,26.311962,0.83047944,0.6637831,24.019377,0.92560446,0.78632027
0,26.23011658720916,1.0621704615010328,1.0024892657592992,25.459805,0.901974,0.82930946,27.99986,1.006346,1.0605862
0,26.760145950142103,0.8759291037853685,0.7547189147695498,35.919495,1.0615402,0.9720436,26.791313,1.0055932,0.92083657
