,odor1,odor2,response_euc_distance,feature_euc_distance,response_corr_distance,feature_corr_distance,response_cos_distance,feature_cos_distance
931,15510,122370,25.46821849542345,48.48205925509298,0.8538440411749507,0.5089637398502396,0.9193461346448932,0.4307376340450776
932,15510,162148,28.959979985880587,49.70322791199759,1.1024968197315037,0.8375525855271028,1.1392919984399945,0.8952474818292708
933,15510,165675,34.95948988276848,63.42894198205039,1.059754716546042,1.1488528958478934,0.9737287198369307,1.253853105776128
934,15510,263626,28.35403780425679,43.76474486621966,1.207740628731756,0.7173062903992035,1.0015727710741809,0.6962152463038371
935,15510,439570,30.63280428482445,57.949693010100056,1.1896007212181339,1.2526186869893028,1.0048035539831268,1.3419633612100443
936,15510,440917,28.15585456649703,55.06589982757137,1.0253996282748101,1.1322868475579098,1.0805942549376275,1.16432080675373
937,15510,536095,27.880765616967338,60.70190420526932,1.0001531271630302,0.9922858952836755,0.9827954992730753,1.0849874885130317
938,15510,637511,26.01573703504159,56.32379901698957,0.944667977411506,1.1279408757296105,0.7792260178558232,1.1275645526582725
939,15510,637523,26.412011073788165,102.03726265190537,0.9976002863254393,1.224911280302295,1.0025011216869932,1.3699130160010309
940,15510,638011,30.068719272252775,60.369107078867515,1.1890708436331479,1.2516735066444062,1.0899680517365042,1.3426390682590466
941,15510,638014,34.198334431264165,78.56219131771654,1.097177719091739,1.3555574232107541,1.2201995987324123,1.4795749420093582
942,15510,2723888,37.90241611812396,60.9478671431408,1.0381767322134305,1.195829366596228,1.2029781961662604,1.2422254122587106
943,15510,5281163,29.96462181429081,53.61368221486054,0.951949158309523,1.3610315732447247,0.8581162328313997,1.3115904562481497
944,15510,5281517,34.05003789094388,95.36304655266885,1.074926401451212,1.2582541354531784,1.2409826459916458,1.387920363323794
945,15510,5319754,26.41793189642418,40.571056234098585,0.8331500098232985,0.8698710435574085,0.7775445656930565,0.6897641038250302
946,15510,5367745,26.722953904442527,57.16316210513705,1.06510368606019,1.3769096164206098,1.0051257406722636,1.3942265708235093
947,15510,6433451,20.676351117244977,39.08958687648345,0.5260301410299107,0.5795993807795817,0.4328324150682211,0.4627479713345529
948,16666,16724,25.752311341390143,37.8509606645892,0.942910631404178,0.61575543267981,0.9346104402287347,0.5650661420762999
949,16666,16867,31.646571572431764,70.49546139319457,0.9034412620161699,1.389638187715487,0.9330162359200898,1.4461899741005002
950,16666,19310,27.28065423211592,92.558015701416,0.9790681288294879,1.356472268941643,0.973662899513614,1.3857097995765975
951,16666,27457,28.345601677008972,59.590719221482615,1.104815936843756,1.2456499087565387,1.1140070307767935,1.2549046731955882
952,16666,31244,29.21220983340369,63.433146269958044,1.095824302134465,1.338441635599953,1.103933961545375,1.3063803544072279
953,16666,31252,25.92683642052647,69.05134847939263,1.0460569093039391,1.3661870674306682,1.0388362482638875,1.3936243804941288
954,16666,31276,29.17340184940691,46.234557167176696,1.04028992042615,0.9778388199890775,1.0180876501148208,0.9777267127062832
955,16666,32052,27.484637109838253,44.70886455856992,0.8666284918040948,0.5616342843524982,0.9016354536746787,0.4958361489114015
956,16666,61653,29.094855780866986,64.64754358510137,0.912271207890188,1.2559147440730403,0.9029103304773569,1.2802395282237022
957,16666,80080,30.790987559522577,42.66510017370411,1.0354455255312491,0.6469379865703511,1.0221083334085859,0.6218821617614045
958,16666,122370,24.327493229767878,84.91286427166453,1.0170237979054733,1.4270831332453557,1.0087901452144519,1.4857000682161676
959,16666,162148,24.728508324094168,48.383175233951114,0.966312125200903,0.8930365037006461,0.9594656628136793,0.870770106413455
960,16666,165675,22.466819542645208,0.06525891421455685,0.3948430346207805,1.4740797010803774e-06,0.4204262270951351,1.3559225452430823e-06
961,16666,263626,26.59363568189714,52.65249046040914,0.9929609399629711,1.011444363531891,1.0200635252680914,1.0447734609831356
962,16666,439570,28.85007446866861,37.82095904805085,0.9837737169101275,0.6153606748975107,1.0091123784368055,0.5645709830204351
963,16666,440917,26.88628854887613,37.372820837157114,1.1676328871971837,0.5446161117302672,1.1566680399656553,0.5359859246569165
964,16666,536095,26.063617663150687,48.63549820326864,0.994786781013469,0.7563663147844283,0.997487463841986,0.7108797800087676
965,16666,637511,28.951997628950092,60.43651214764155,1.0973825143717675,1.3567521421281914,1.1146129787856238,1.3331364376408956
966,16666,637523,26.145466514330998,84.57232275934116,1.1844528561186525,0.9988288482624375,1.183354842389706,0.874289381948413
967,16666,638011,26.579789995903617,45.734069446940694,0.9635335794787865,0.855002107114466,0.976668462972479,0.7834205663292186
968,16666,638014,29.88924889826061,47.140082704149584,1.0763447205324312,0.5941466540642679,1.0505346306872185,0.5235074515701388
969,16666,2723888,32.74534131041464,42.68130448229131,1.0147049277460563,0.6485344610363339,0.9867436460998215,0.622403482944513
970,16666,5281163,31.10126114996533,51.06905331329731,1.017464236463691,1.2192130526485,1.0322596458983313,1.2187526309089654
971,16666,5281517,29.53514236030379,70.9484138351351,1.0927242009700764,0.7879456338291889,1.0549913925541097,0.697596214529614
972,16666,5319754,29.22717249070086,56.01076112667439,1.0805505690847146,1.3828504329193785,1.0902645205839143,1.4601257741012572
973,16666,5367745,25.978101128670087,46.56574500756892,1.1257755769975908,0.9664560474761018,1.132749834206012,0.929737812003427
974,16666,6433451,30.68166036190752,70.26314388427961,1.0550582264776238,1.4645457410443197,1.076844760276544,1.5282233088440909
975,16724,16867,30.32596500636068,60.35949514933812,0.9242389153780397,1.2728844179601326,0.9830405130220623,1.339236250489576
976,16724,19310,25.228611761548276,83.72898738032012,1.0287240834514566,1.2656449152993994,1.015463318013358,1.299619603879191
977,16724,27457,25.20346675452683,49.376568336210674,1.0619421161231686,1.11668397428631,1.0860090025552744,1.1315932540825453
978,16724,31244,24.05398352342127,49.3168039959113,0.8850630252697745,1.0295455158989442,0.9093899525975329,1.0115140158644604
979,16724,31252,22.200378348710867,58.18192233303482,0.9802021465946786,1.2109128453447504,0.9646071220920533,1.2465652492033
980,16724,31276,27.46253962355367,38.310759137714044,1.1360310063152803,0.9737720180739451,1.0810100899910065,0.9738144073049435
981,16724,32052,26.879230221643585,42.177421010958255,0.97340936963258,0.5509616084518767,1.0321028657313795,0.4881446108529026
982,16724,61653,27.715030227138612,55.16078696093321,0.9837275179525705,1.1546635922484971,0.9588707986080816,1.1837425317697685
