"","full_pcorr_Euc","full_mse_Euc","full_pcorr_cor","full_mse_cor","full_pcorr_cos","full_mse_cos","lambda","nFeats_Euc","nFeats_cor","nFeats_cos"
"s237",0.719079794899048,14.4627431392199,NA,0.0100049274502353,NA,0.0186355445116958,0.708708708708709,16,0,0
"s238",0.718406914502617,14.4945163873345,NA,0.0100049274502353,NA,0.0186355445116958,0.711711711711712,16,0,0
"s239",0.717726005864052,14.5264239774293,NA,0.0100049274502353,NA,0.0186355445116958,0.714714714714715,16,0,0
"s240",0.717036985240913,14.5584659095053,NA,0.0100049274502353,NA,0.0186355445116958,0.717717717717718,16,0,0
"s241",0.716339768211556,14.5906421835761,NA,0.0100049274502353,NA,0.0186355445116958,0.720720720720721,16,0,0
"s242",0.715634269674118,14.622952799803,NA,0.0100049274502353,NA,0.0186355445116958,0.723723723723724,16,0,0
"s243",0.714920403822312,14.655397760152,NA,0.0100049274502353,NA,0.0186355445116958,0.726726726726727,16,0,0
"s244",0.714198083804846,14.6879770890771,NA,0.0100049274502353,NA,0.0186355445116958,0.72972972972973,16,0,0
"s245",0.713467216276208,14.7206911132321,NA,0.0100049274502353,NA,0.0186355445116958,0.732732732732733,16,0,0
"s246",0.712727575704458,14.7535453261581,NA,0.0100049274502353,NA,0.0186355445116958,0.735735735735736,16,0,0
"s247",0.711973351741969,14.7867321156173,NA,0.0100049274502353,NA,0.0186355445116958,0.738738738738739,16,0,0
"s248",0.711280641278741,14.8183757938102,NA,0.0100049274502353,NA,0.0186355445116958,0.741741741741742,15,0,0
"s249",0.710604298544921,14.8496058164833,NA,0.0100049274502353,NA,0.0186355445116958,0.744744744744745,15,0,0
"s250",0.709920017249124,14.8809620159147,NA,0.0100049274502353,NA,0.0186355445116958,0.747747747747748,15,0,0
"s251",0.709227715104826,14.9124443921044,NA,0.0100049274502353,NA,0.0186355445116958,0.750750750750751,15,0,0
"s252",0.708527309158976,14.9440529450523,NA,0.0100049274502353,NA,0.0186355445116958,0.753753753753754,15,0,0
"s253",0.707818715792892,14.9757876747586,NA,0.0100049274502353,NA,0.0186355445116958,0.756756756756757,15,0,0
"s254",0.707101850723388,15.0076485812231,NA,0.0100049274502353,NA,0.0186355445116958,0.75975975975976,15,0,0
"s255",0.706376629004148,15.0396356644462,NA,0.0100049274502353,NA,0.0186355445116958,0.762762762762763,15,0,0
"s256",0.705642965027313,15.0717489244302,NA,0.0100049274502353,NA,0.0186355445116958,0.765765765765766,15,0,0
"s257",0.704900772524531,15.1039883612154,NA,0.0100049274502353,NA,0.0186355445116958,0.768768768768769,15,0,0
"s258",0.704149964554748,15.1363539754456,NA,0.0100049274502353,NA,0.0186355445116958,0.771771771771772,15,0,0
"s259",0.703390453247695,15.1688457778333,NA,0.0100049274502353,NA,0.0186355445116958,0.774774774774775,15,0,0
"s260",0.702622144564267,15.2014639630665,NA,0.0100049274502353,NA,0.0186355445116958,0.777777777777778,15,0,0
"s261",0.701844813064765,15.2342126772569,NA,0.0100049274502353,NA,0.0186355445116958,0.780780780780781,15,0,0
"s262",0.701057203664761,15.2670988311167,NA,0.0100049274502353,NA,0.0186355445116958,0.783783783783784,15,0,0
"s263",0.700341729831448,15.2983952533241,NA,0.0100049274502353,NA,0.0186355445116958,0.786786786786787,14,0,0
"s264",0.699676472319199,15.3284952340662,NA,0.0100049274502353,NA,0.0186355445116958,0.78978978978979,14,0,0
"s265",0.699003566782126,15.3587098796696,NA,0.0100049274502353,NA,0.0186355445116958,0.792792792792793,14,0,0
"s266",0.698322934344166,15.3890391901864,NA,0.0100049274502353,NA,0.0186355445116958,0.795795795795796,14,0,0
"s267",0.697634495462645,15.4194831663846,NA,0.0100049274502353,NA,0.0186355445116958,0.798798798798799,14,0,0
"s268",0.696938169741955,15.4500418190203,NA,0.0100049274502353,NA,0.0186355445116958,0.801801801801802,14,0,0
"s269",0.696233874712384,15.4807152872477,NA,0.0100049274502353,NA,0.0186355445116958,0.804804804804805,14,0,0
"s270",0.695521534214267,15.5115053796438,NA,0.0100049274502353,NA,0.0186355445116958,0.807807807807808,14,0,0
"s271",0.694805034582771,15.5422123502203,NA,0.0100049274502353,NA,0.0186355445116958,0.810810810810811,14,0,0
"s272",0.694075840164081,15.573318122764,NA,0.0100049274502353,NA,0.0186355445116958,0.813813813813814,13,0,0
"s273",0.693423129699549,15.6026568634265,NA,0.0100049274502353,NA,0.0186355445116958,0.816816816816817,12,0,0
"s274",0.692827453727542,15.6307328672347,NA,0.0100049274502353,NA,0.0186355445116958,0.81981981981982,12,0,0
"s275",0.692225008131744,15.6589119022385,NA,0.0100049274502353,NA,0.0186355445116958,0.822822822822823,12,0,0
"s276",0.691615722134476,15.687193968438,NA,0.0100049274502353,NA,0.0186355445116958,0.825825825825826,12,0,0
"s277",0.690999524325661,15.7155790658331,NA,0.0100049274502353,NA,0.0186355445116958,0.828828828828829,12,0,0
"s278",0.690376342661152,15.7440671944239,NA,0.0100049274502353,NA,0.0186355445116958,0.831831831831832,12,0,0
"s279",0.689746104461202,15.7726583542103,NA,0.0100049274502353,NA,0.0186355445116958,0.834834834834835,12,0,0
"s280",0.689108736409074,15.8013525451924,NA,0.0100049274502353,NA,0.0186355445116958,0.837837837837838,12,0,0
"s281",0.688464164549815,15.8301497673701,NA,0.0100049274502353,NA,0.0186355445116958,0.840840840840841,12,0,0
"s282",0.687812314289173,15.8590500207435,NA,0.0100049274502353,NA,0.0186355445116958,0.843843843843844,12,0,0
"s283",0.687153110392688,15.8880533053125,NA,0.0100049274502353,NA,0.0186355445116958,0.846846846846847,12,0,0
"s284",0.686486476984938,15.9171596210771,NA,0.0100049274502353,NA,0.0186355445116958,0.84984984984985,12,0,0
"s285",0.685812337548979,15.9463689680374,NA,0.0100049274502353,NA,0.0186355445116958,0.852852852852853,12,0,0
"s286",0.68513061492595,15.9756813461932,NA,0.0100049274502353,NA,0.0186355445116958,0.855855855855856,12,0,0
"s287",0.684441231314969,16.0050967555418,NA,0.0100049274502353,NA,0.0186355445116958,0.858858858858859,12,0,0
"s288",0.68374410827486,16.0346151960359,NA,0.0100049274502353,NA,0.0186355445116958,0.861861861861862,12,0,0
"s289",0.683039166760174,16.0642366667547,NA,0.0100049274502353,NA,0.0186355445116958,0.864864864864865,12,0,0
"s290",0.682326327916122,16.0939611484714,NA,0.0100049274502353,NA,0.0186355445116958,0.867867867867868,12,0,0
"s291",0.681605531142788,16.1237882222726,NA,0.0100049274502353,NA,0.0186355445116958,0.870870870870871,12,0,0
"s292",0.680877093507192,16.1537094440549,NA,0.0100049274502353,NA,0.0186355445116958,0.873873873873874,12,0,0
"s293",0.68014627330225,16.1835187887637,NA,0.0100049274502353,NA,0.0186355445116958,0.876876876876877,10,0,0
"s294",0.679440614857746,16.2129478673214,NA,0.0100049274502353,NA,0.0186355445116958,0.87987987987988,9,0,0
"s295",0.67876585342978,16.2416058387235,NA,0.0100049274502353,NA,0.0186355445116958,0.882882882882883,9,0,0
"s296",0.678083716787556,16.2703582910074,NA,0.0100049274502353,NA,0.0186355445116958,0.885885885885886,9,0,0
"s297",0.677397651841561,16.299135559661,NA,0.0100049274502353,NA,0.0186355445116958,0.888888888888889,9,0,0
"s298",0.676747140721017,16.3271715267541,NA,0.0100049274502353,NA,0.0186355445116958,0.891891891891892,8,0,0
"s299",0.67626762870202,16.351725603848,NA,0.0100049274502353,NA,0.0186355445116958,0.894894894894895,8,0,0
"s300",0.675782805451209,16.3763618928129,NA,0.0100049274502353,NA,0.0186355445116958,0.897897897897898,8,0,0
"s301",0.675292756681947,16.4010764423117,NA,0.0100049274502353,NA,0.0186355445116958,0.900900900900901,8,0,0
"s302",0.674796293618725,16.4256848372479,NA,0.0100049274502353,NA,0.0186355445116958,0.903903903903904,8,0,0
"s303",0.674435828873147,16.4480110427535,NA,0.0100049274502353,NA,0.0186355445116958,0.906906906906907,12,0,0
"s304",0.674142262525028,16.4687982600135,NA,0.0100049274502353,NA,0.0186355445116958,0.90990990990991,12,0,0
"s305",0.673845440026907,16.4896541938155,NA,0.0100049274502353,NA,0.0186355445116958,0.912912912912913,11,0,0
"s306",0.673545324860784,16.5105788441593,NA,0.0100049274502353,NA,0.0186355445116958,0.915915915915916,11,0,0
"s307",0.673241880078455,16.5315722110451,NA,0.0100049274502353,NA,0.0186355445116958,0.918918918918919,12,0,0
"s308",0.672935068296558,16.5526342944728,NA,0.0100049274502353,NA,0.0186355445116958,0.921921921921922,12,0,0
"s309",0.672624851691575,16.5737650944425,NA,0.0100049274502353,NA,0.0186355445116958,0.924924924924925,12,0,0
"s310",0.672311191994789,16.5949646109541,NA,0.0100049274502353,NA,0.0186355445116958,0.927927927927928,12,0,0
"s311",0.671994050487199,16.6162328440076,NA,0.0100049274502353,NA,0.0186355445116958,0.930930930930931,12,0,0
"s312",0.671673387994354,16.6375697936039,NA,0.0100049274502353,NA,0.0186355445116958,0.933933933933934,12,0,0
"s313",0.671349164880698,16.6589754597558,NA,0.0100049274502353,NA,0.0186355445116958,0.936936936936937,12,0,0
"s314",0.671021341036339,16.6804498426714,NA,0.0100049274502353,NA,0.0186355445116958,0.93993993993994,12,0,0
"s315",0.670689875740223,16.7019929457475,NA,0.0100049274502353,NA,0.0186355445116958,0.942942942942943,12,0,0
"s316",0.670354725456333,16.7236048250497,NA,0.0100049274502353,NA,0.0186355445116958,0.945945945945946,12,0,0
"s317",0.670015803329534,16.7452864697755,NA,0.0100049274502353,NA,0.0186355445116958,0.948948948948949,11,0,0
"s318",0.669671672958922,16.7670692780287,NA,0.0100049274502353,NA,0.0186355445116958,0.951951951951952,11,0,0
"s319",0.66939713810702,16.7875338770173,NA,0.0100049274502353,NA,0.0186355445116958,0.954954954954955,10,0,0
"s320",0.66912462726511,16.8079597545815,NA,0.0100049274502353,NA,0.0186355445116958,0.957957957957958,11,0,0
"s321",0.66884908533323,16.8284497623162,NA,0.0100049274502353,NA,0.0186355445116958,0.960960960960961,11,0,0
"s322",0.668570477467881,16.8490039002214,NA,0.0100049274502353,NA,0.0186355445116958,0.963963963963964,11,0,0
"s323",0.668288768396434,16.8696221682973,NA,0.0100049274502353,NA,0.0186355445116958,0.966966966966967,11,0,0
"s324",0.668003922411762,16.8903045665438,NA,0.0100049274502353,NA,0.0186355445116958,0.96996996996997,11,0,0
"s325",0.66771590336683,16.9110510949608,NA,0.0100049274502353,NA,0.0186355445116958,0.972972972972973,10,0,0
"s326",0.66742467466922,16.9318617535484,NA,0.0100049274502353,NA,0.0186355445116958,0.975975975975976,11,0,0
"s327",0.667130199275594,16.9527365423066,NA,0.0100049274502353,NA,0.0186355445116958,0.978978978978979,11,0,0
"s328",0.666832439686101,16.9736754612354,NA,0.0100049274502353,NA,0.0186355445116958,0.981981981981982,11,0,0
"s329",0.666531357938726,16.9946785103348,NA,0.0100049274502353,NA,0.0186355445116958,0.984984984984985,11,0,0
"s330",0.666226915603578,17.0157456896048,NA,0.0100049274502353,NA,0.0186355445116958,0.987987987987988,11,0,0
"s331",0.665919073777115,17.0368769990453,NA,0.0100049274502353,NA,0.0186355445116958,0.990990990990991,11,0,0
"s332",0.665607793076316,17.0580724386565,NA,0.0100049274502353,NA,0.0186355445116958,0.993993993993994,11,0,0
"s333",0.665293033632787,17.0793320084382,NA,0.0100049274502353,NA,0.0186355445116958,0.996996996996997,11,0,0
"s334",0.664974755086809,17.1006557083905,NA,0.0100049274502353,NA,0.0186355445116958,1,11,0,0
"s335",0.66465291658133,17.1220435385134,NA,0.0100049274502353,NA,0.0186355445116958,1.003003003003,11,0,0
"s336",0.664327476755891,17.1434954988069,NA,0.0100049274502353,NA,0.0186355445116958,1.00600600600601,11,0,0
"s337",0.663998393740496,17.1650115892709,NA,0.0100049274502353,NA,0.0186355445116958,1.00900900900901,10,0,0
"s338",0.66366562514942,17.1865918099056,NA,0.0100049274502353,NA,0.0186355445116958,1.01201201201201,10,0,0
"s339",0.66332912807496,17.2082361607108,NA,0.0100049274502353,NA,0.0186355445116958,1.01501501501502,10,0,0
"s340",0.662988859081126,17.2299446416866,NA,0.0100049274502353,NA,0.0186355445116958,1.01801801801802,11,0,0
"s341",0.662644774197268,17.251717252833,NA,0.0100049274502353,NA,0.0186355445116958,1.02102102102102,11,0,0
"s342",0.662296828911649,17.27355399415,NA,0.0100049274502353,NA,0.0186355445116958,1.02402402402402,11,0,0
"s343",0.661944978164962,17.2954548656376,NA,0.0100049274502353,NA,0.0186355445116958,1.02702702702703,11,0,0
"s344",0.661589176343775,17.3174198672958,NA,0.0100049274502353,NA,0.0186355445116958,1.03003003003003,11,0,0
"s345",0.661229377273937,17.3394489991245,NA,0.0100049274502353,NA,0.0186355445116958,1.03303303303303,11,0,0
"s346",0.660865534213907,17.3615422611238,NA,0.0100049274502353,NA,0.0186355445116958,1.03603603603604,11,0,0
"s347",0.660497599848041,17.3836996532937,NA,0.0100049274502353,NA,0.0186355445116958,1.03903903903904,11,0,0
"s348",0.66012552627981,17.4059211756342,NA,0.0100049274502353,NA,0.0186355445116958,1.04204204204204,11,0,0
"s349",0.659749265024972,17.4282068281453,NA,0.0100049274502353,NA,0.0186355445116958,1.04504504504505,11,0,0
"s350",0.659368767004679,17.450556610827,NA,0.0100049274502353,NA,0.0186355445116958,1.04804804804805,11,0,0
"s351",0.658983982538536,17.4729705236793,NA,0.0100049274502353,NA,0.0186355445116958,1.05105105105105,11,0,0
"s352",0.658594861337602,17.4954485667021,NA,0.0100049274502353,NA,0.0186355445116958,1.05405405405405,11,0,0
"s353",0.658201352497332,17.5179907398955,NA,0.0100049274502353,NA,0.0186355445116958,1.05705705705706,11,0,0
"s354",0.657803404490481,17.5405970432595,NA,0.0100049274502353,NA,0.0186355445116958,1.06006006006006,11,0,0
"s355",0.657400965159938,17.5632674767941,NA,0.0100049274502353,NA,0.0186355445116958,1.06306306306306,11,0,0
"s356",0.656993981711522,17.5860020404993,NA,0.0100049274502353,NA,0.0186355445116958,1.06606606606607,11,0,0
"s357",0.656582400706721,17.6088007343751,NA,0.0100049274502353,NA,0.0186355445116958,1.06906906906907,11,0,0
"s358",0.656166168055384,17.6316635584214,NA,0.0100049274502353,NA,0.0186355445116958,1.07207207207207,11,0,0
"s359",0.655745229008365,17.6545905126384,NA,0.0100049274502353,NA,0.0186355445116958,1.07507507507508,11,0,0
"s360",0.655319528150123,17.6775815970259,NA,0.0100049274502353,NA,0.0186355445116958,1.07807807807808,11,0,0
"s361",0.654889009391268,17.700636811584,NA,0.0100049274502353,NA,0.0186355445116958,1.08108108108108,10,0,0
"s362",0.654453615961074,17.7237561563127,NA,0.0100049274502353,NA,0.0186355445116958,1.08408408408408,11,0,0
"s363",0.654013290399941,17.746939631212,NA,0.0100049274502353,NA,0.0186355445116958,1.08708708708709,11,0,0
"s364",0.653567974551822,17.7701872362819,NA,0.0100049274502353,NA,0.0186355445116958,1.09009009009009,11,0,0
"s365",0.653117609556606,17.7934989715223,NA,0.0100049274502353,NA,0.0186355445116958,1.09309309309309,11,0,0
"s366",0.652662135842466,17.8168748369333,NA,0.0100049274502353,NA,0.0186355445116958,1.0960960960961,10,0,0
"s367",0.652201493118171,17.840314832515,NA,0.0100049274502353,NA,0.0186355445116958,1.0990990990991,11,0,0
"s368",0.651735620365361,17.8638189582672,NA,0.0100049274502353,NA,0.0186355445116958,1.1021021021021,11,0,0
"s369",0.651264455830799,17.8873872141899,NA,0.0100049274502353,NA,0.0186355445116958,1.10510510510511,11,0,0
"s370",0.650787937018581,17.9110196002833,NA,0.0100049274502353,NA,0.0186355445116958,1.10810810810811,11,0,0
"s371",0.650306000682333,17.9347161165473,NA,0.0100049274502353,NA,0.0186355445116958,1.11111111111111,11,0,0
"s372",0.649818582817367,17.9584767629818,NA,0.0100049274502353,NA,0.0186355445116958,1.11411411411411,11,0,0
"s373",0.64932561865283,17.982301539587,NA,0.0100049274502353,NA,0.0186355445116958,1.11711711711712,11,0,0
"s374",0.648827042643824,18.0061904463627,NA,0.0100049274502353,NA,0.0186355445116958,1.12012012012012,10,0,0
"s375",0.648322788463509,18.030143483309,NA,0.0100049274502353,NA,0.0186355445116958,1.12312312312312,10,0,0
"s376",0.647812788995201,18.0541606504259,NA,0.0100049274502353,NA,0.0186355445116958,1.12612612612613,11,0,0
"s377",0.647296976324446,18.0782419477133,NA,0.0100049274502353,NA,0.0186355445116958,1.12912912912913,11,0,0
"s378",0.646775281731097,18.1023873751714,NA,0.0100049274502353,NA,0.0186355445116958,1.13213213213213,11,0,0
"s379",0.646247635681383,18.1265969328,NA,0.0100049274502353,NA,0.0186355445116958,1.13513513513514,10,0,0
"s380",0.64571396781997,18.1508706205992,NA,0.0100049274502353,NA,0.0186355445116958,1.13813813813814,11,0,0
"s381",0.645174206962039,18.1752084385691,NA,0.0100049274502353,NA,0.0186355445116958,1.14114114114114,11,0,0
"s382",0.64462828108536,18.1996103867095,NA,0.0100049274502353,NA,0.0186355445116958,1.14414414414414,11,0,0
"s383",0.644076117322376,18.2240764650204,NA,0.0100049274502353,NA,0.0186355445116958,1.14714714714715,11,0,0
"s384",0.643517641952309,18.248606673502,NA,0.0100049274502353,NA,0.0186355445116958,1.15015015015015,10,0,0
"s385",0.642952780393276,18.2732010121542,NA,0.0100049274502353,NA,0.0186355445116958,1.15315315315315,11,0,0
"s386",0.642381457194439,18.2978594809769,NA,0.0100049274502353,NA,0.0186355445116958,1.15615615615616,11,0,0
"s387",0.64180359602817,18.3225820799702,NA,0.0100049274502353,NA,0.0186355445116958,1.15915915915916,11,0,0
"s388",0.641219119682262,18.3473688091341,NA,0.0100049274502353,NA,0.0186355445116958,1.16216216216216,11,0,0
"s389",0.640627950052168,18.3722196684686,NA,0.0100049274502353,NA,0.0186355445116958,1.16516516516517,11,0,0
"s390",0.640030008133288,18.3971346579737,NA,0.0100049274502353,NA,0.0186355445116958,1.16816816816817,11,0,0
"s391",0.639425214013305,18.4221137776494,NA,0.0100049274502353,NA,0.0186355445116958,1.17117117117117,11,0,0
"s392",0.638813486864573,18.4471570274956,NA,0.0100049274502353,NA,0.0186355445116958,1.17417417417417,11,0,0
"s393",0.638194744936571,18.4722644075125,NA,0.0100049274502353,NA,0.0186355445116958,1.17717717717718,11,0,0
"s394",0.637568905548412,18.4974359176999,NA,0.0100049274502353,NA,0.0186355445116958,1.18018018018018,11,0,0
"s395",0.636935885081439,18.5226715580579,NA,0.0100049274502353,NA,0.0186355445116958,1.18318318318318,11,0,0
"s396",0.636295598971891,18.5479713285865,NA,0.0100049274502353,NA,0.0186355445116958,1.18618618618619,11,0,0
"s397",0.635647961703659,18.5733352292857,NA,0.0100049274502353,NA,0.0186355445116958,1.18918918918919,11,0,0
"s398",0.634992886801131,18.5987632601554,NA,0.0100049274502353,NA,0.0186355445116958,1.19219219219219,11,0,0
"s399",0.634330286822151,18.6242554211958,NA,0.0100049274502353,NA,0.0186355445116958,1.1951951951952,11,0,0
"s400",0.633660073351066,18.6498117124067,NA,0.0100049274502353,NA,0.0186355445116958,1.1981981981982,11,0,0
"s401",0.632982156991911,18.6754321337882,NA,0.0100049274502353,NA,0.0186355445116958,1.2012012012012,11,0,0
"s402",0.632296447361697,18.7011166853403,NA,0.0100049274502353,NA,0.0186355445116958,1.2042042042042,10,0,0
"s403",0.631602853083857,18.726865367063,NA,0.0100049274502353,NA,0.0186355445116958,1.20720720720721,11,0,0
"s404",0.630901281781807,18.7526781789563,NA,0.0100049274502353,NA,0.0186355445116958,1.21021021021021,11,0,0
"s405",0.630191640072683,18.7785551210201,NA,0.0100049274502353,NA,0.0186355445116958,1.21321321321321,11,0,0
"s406",0.629473833561217,18.8044961932546,NA,0.0100049274502353,NA,0.0186355445116958,1.21621621621622,11,0,0
"s407",0.628747766833801,18.8305013956596,NA,0.0100049274502353,NA,0.0186355445116958,1.21921921921922,10,0,0
"s408",0.628013343452715,18.8565707282352,NA,0.0100049274502353,NA,0.0186355445116958,1.22222222222222,10,0,0
"s409",0.627270465950562,18.8827041909814,NA,0.0100049274502353,NA,0.0186355445116958,1.22522522522523,11,0,0
"s410",0.626519035824884,18.9089017838982,NA,0.0100049274502353,NA,0.0186355445116958,1.22822822822823,11,0,0
"s411",0.625758953533015,18.9351635069856,NA,0.0100049274502353,NA,0.0186355445116958,1.23123123123123,11,0,0
"s412",0.624990118487131,18.9614893602435,NA,0.0100049274502353,NA,0.0186355445116958,1.23423423423423,11,0,0
"s413",0.624212429049557,18.9878793436721,NA,0.0100049274502353,NA,0.0186355445116958,1.23723723723724,11,0,0
"s414",0.623425782528306,19.0143334572712,NA,0.0100049274502353,NA,0.0186355445116958,1.24024024024024,11,0,0
"s415",0.622630075172888,19.0408517010409,NA,0.0100049274502353,NA,0.0186355445116958,1.24324324324324,11,0,0
"s416",0.621825202170385,19.0674340749812,NA,0.0100049274502353,NA,0.0186355445116958,1.24624624624625,11,0,0
"s417",0.621011057641813,19.0940805790921,NA,0.0100049274502353,NA,0.0186355445116958,1.24924924924925,11,0,0
"s418",0.620187534638787,19.1207912133736,NA,0.0100049274502353,NA,0.0186355445116958,1.25225225225225,9,0,0
"s419",0.619354525140496,19.1475659778256,NA,0.0100049274502353,NA,0.0186355445116958,1.25525525525526,11,0,0
"s420",0.618511920051002,19.1744048724483,NA,0.0100049274502353,NA,0.0186355445116958,1.25825825825826,10,0,0
"s421",0.61765960919688,19.2013078972416,NA,0.0100049274502353,NA,0.0186355445116958,1.26126126126126,10,0,0
"s422",0.616797481325107,19.2282750522075,NA,0.0100049274502353,NA,0.0186355445116958,1.26426426426426,10,0,0
"s423",0.615925424099758,19.2553063373724,NA,0.0100049274502353,NA,0.0186355445116958,1.26726726726727,10,0,0
"s424",0.61504332407591,19.2824017531253,NA,0.0100049274502353,NA,0.0186355445116958,1.27027027027027,10,0,0
"s425",0.6141510663311,19.3095613051859,NA,0.0100049274502353,NA,0.0186355445116958,1.27327327327327,10,0,0
"s426",0.613248529026738,19.3367850776432,NA,0.0100049274502353,NA,0.0186355445116958,1.27627627627628,11,0,0
"s427",0.612335502980397,19.3640743067267,NA,0.0100049274502353,NA,0.0186355445116958,1.27927927927928,11,0,0
"s428",0.611410502146848,19.3914471672701,NA,0.0100049274502353,NA,0.0186355445116958,1.28228228228228,11,0,0
"s429",0.610452733736752,19.4191793428572,NA,0.0100049274502353,NA,0.0186355445116958,1.28528528528529,11,0,0
"s430",0.609585030889604,19.4456174353287,NA,0.0100049274502353,NA,0.0186355445116958,1.28828828828829,8,0,0
"s431",0.608828768705717,19.4704308892775,NA,0.0100049274502353,NA,0.0186355445116958,1.29129129129129,8,0,0
"s432",0.608063805114678,19.4953021161066,NA,0.0100049274502353,NA,0.0186355445116958,1.29429429429429,8,0,0
"s433",0.607290038380241,19.5202311158162,NA,0.0100049274502353,NA,0.0186355445116958,1.2972972972973,8,0,0
"s434",0.606507365697323,19.5452178884061,NA,0.0100049274502353,NA,0.0186355445116958,1.3003003003003,9,0,0
"s435",0.605715683187504,19.5702624338763,NA,0.0100049274502353,NA,0.0186355445116958,1.3033033033033,9,0,0
"s436",0.604914885894802,19.5953647522269,NA,0.0100049274502353,NA,0.0186355445116958,1.30630630630631,9,0,0
"s437",0.604104867781733,19.6205248434579,NA,0.0100049274502353,NA,0.0186355445116958,1.30930930930931,8,0,0
"s438",0.603285521725678,19.6457427075692,NA,0.0100049274502353,NA,0.0186355445116958,1.31231231231231,8,0,0
"s439",0.602456739515555,19.6710183445609,NA,0.0100049274502353,NA,0.0186355445116958,1.31531531531532,8,0,0
"s440",0.601618411848832,19.6963517544329,NA,0.0100049274502353,NA,0.0186355445116958,1.31831831831832,8,0,0
"s441",0.600770428328872,19.7217429371853,NA,0.0100049274502353,NA,0.0186355445116958,1.32132132132132,8,0,0
"s442",0.599912677462656,19.7471918928181,NA,0.0100049274502353,NA,0.0186355445116958,1.32432432432432,8,0,0
"s443",0.599045046658866,19.7726986213312,NA,0.0100049274502353,NA,0.0186355445116958,1.32732732732733,9,0,0
"s444",0.598167422226369,19.7982631227247,NA,0.0100049274502353,NA,0.0186355445116958,1.33033033033033,10,0,0
"s445",0.597279689373115,19.8238853969985,NA,0.0100049274502353,NA,0.0186355445116958,1.33333333333333,10,0,0
"s446",0.596381732205455,19.8495654441527,NA,0.0100049274502353,NA,0.0186355445116958,1.33633633633634,8,0,0
"s447",0.595473433727912,19.8753032641873,NA,0.0100049274502353,NA,0.0186355445116958,1.33933933933934,8,0,0
"s448",0.594554675843413,19.9010988571022,NA,0.0100049274502353,NA,0.0186355445116958,1.34234234234234,8,0,0
"s449",0.593625339354001,19.9269522228974,NA,0.0100049274502353,NA,0.0186355445116958,1.34534534534535,8,0,0
"s450",0.592685303962054,19.9528633615731,NA,0.0100049274502353,NA,0.0186355445116958,1.34834834834835,8,0,0
"s451",0.591734448272028,19.9788322731291,NA,0.0100049274502353,NA,0.0186355445116958,1.35135135135135,9,0,0
"s452",0.590772649792738,20.0048589575654,NA,0.0100049274502353,NA,0.0186355445116958,1.35435435435435,9,0,0
"s453",0.589799784940201,20.0309434148821,NA,0.0100049274502353,NA,0.0186355445116958,1.35735735735736,8,0,0
"s454",0.588815729041068,20.0570856450792,NA,0.0100049274502353,NA,0.0186355445116958,1.36036036036036,9,0,0
"s455",0.587820356336664,20.0832856481567,NA,0.0100049274502353,NA,0.0186355445116958,1.36336336336336,9,0,0
"s456",0.586813539987653,20.1095434241144,NA,0.0100049274502353,NA,0.0186355445116958,1.36636636636637,8,0,0
"s457",0.58579515207935,20.1358589729526,NA,0.0100049274502353,NA,0.0186355445116958,1.36936936936937,7,0,0
"s458",0.584765063627717,20.1622322946711,NA,0.0100049274502353,NA,0.0186355445116958,1.37237237237237,9,0,0
"s459",0.583723144586056,20.18866338927,NA,0.0100049274502353,NA,0.0186355445116958,1.37537537537538,9,0,0
"s460",0.582669263852414,20.2151522567492,NA,0.0100049274502353,NA,0.0186355445116958,1.37837837837838,9,0,0
"s461",0.581603289277748,20.2416988971088,NA,0.0100049274502353,NA,0.0186355445116958,1.38138138138138,8,0,0
"s462",0.580525087674857,20.2683033103487,NA,0.0100049274502353,NA,0.0186355445116958,1.38438438438438,10,0,0
"s463",0.579434524828113,20.294965496469,NA,0.0100049274502353,NA,0.0186355445116958,1.38738738738739,10,0,0
"s464",0.578331465504012,20.3216854554697,NA,0.0100049274502353,NA,0.0186355445116958,1.39039039039039,8,0,0
"s465",0.577215773462586,20.3484631873507,NA,0.0100049274502353,NA,0.0186355445116958,1.39339339339339,10,0,0
"s466",0.576087311469677,20.3752986921121,NA,0.0100049274502353,NA,0.0186355445116958,1.3963963963964,9,0,0
"s467",0.574945941310135,20.4021919697538,NA,0.0100049274502353,NA,0.0186355445116958,1.3993993993994,9,0,0
"s468",0.57379152380193,20.429143020276,NA,0.0100049274502353,NA,0.0186355445116958,1.4024024024024,10,0,0
"s469",0.572623918811244,20.4561518436784,NA,0.0100049274502353,NA,0.0186355445116958,1.40540540540541,10,0,0
"s470",0.571442985268537,20.4832184399612,NA,0.0100049274502353,NA,0.0186355445116958,1.40840840840841,9,0,0
"s471",0.570248581185644,20.5103428091244,NA,0.0100049274502353,NA,0.0186355445116958,1.41141141141141,9,0,0
"s472",0.569040563673912,20.537524951168,NA,0.0100049274502353,NA,0.0186355445116958,1.41441441441441,10,0,0
"s473",0.567818788963421,20.5647648660919,NA,0.0100049274502353,NA,0.0186355445116958,1.41741741741742,9,0,0
"s474",0.566583112423315,20.5920625538961,NA,0.0100049274502353,NA,0.0186355445116958,1.42042042042042,9,0,0
"s475",0.565333388583778,20.6194180145734,NA,0.0100049274502353,NA,0.0186355445116958,1.42342342342342,9,0,0
"s476",0.564069486501656,20.6468310315526,NA,0.0100049274502353,NA,0.0186355445116958,1.42642642642643,8,0,0
