"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"5","ENSMUSG00000043314",2.10859732676848,5.14970037468928,75.2859235184702,4.0725278582346e-18,4.48792569977453e-15,210,238,231,716,546,1405,"Olfr30","olfactory receptor 30"
"7","ENSMUSG00000057050",2.55290168256037,4.05039704268852,57.2078974858321,3.92093543485772e-14,2.1604354246066e-11,59,75,77,205,230,859,"Olfr397","olfactory receptor 397"
"9","ENSMUSG00000062712",1.76623795257765,4.27961724982457,55.5062560460516,9.316205344946e-14,3.42215276337683e-11,117,194,181,535,416,438,"Olfr531","olfactory receptor 531"
"12","ENSMUSG00000063881",2.21681160425841,4.21454293374647,46.8281651930185,7.74916765705783e-12,2.13489568951943e-09,86,129,106,369,229,825,"Olfr376","olfactory receptor 376"
"24","ENSMUSG00000071629",2.36189780189151,1.91532262366631,34.8562965498284,3.5495974969185e-09,7.82331288320837e-07,21,13,23,84,28,186,"Olfr1477","olfactory receptor 1477"
"29","ENSMUSG00000094588",3.12499667279126,0.895263257437137,33.5198564654052,7.05401576195399e-09,1.29558756161222e-06,9,0,13,39,29,80,"Olfr898","olfactory receptor 898"
"35","ENSMUSG00000044798",2.23005523488414,3.76034505081188,31.1263794800313,2.41763403479131e-08,3.80604672334289e-06,38,70,72,91,161,780,"Olfr923","olfactory receptor 923"
"40","ENSMUSG00000075190",2.47966362057433,1.67810125613032,30.2141081976009,3.86884913133625e-08,4.93000635666374e-06,12,16,16,58,31,163,"Olfr1054","olfactory receptor 1054"
"41","ENSMUSG00000056184",2.45859193554009,0.882272160192298,30.1367333288462,4.02632098094135e-08,4.93000635666374e-06,9,9,11,34,39,66,"Olfr283","olfactory receptor 283"
"44","ENSMUSG00000075174",2.31943752498044,2.08006026962546,29.8588575064749,4.64669178529983e-08,5.12065434740041e-06,17,29,24,108,44,179,"Olfr1087","olfactory receptor 1087"
"52","ENSMUSG00000111306",2.13084541781884,3.02972410513918,27.6952363449268,1.42011986328825e-07,1.42270189940332e-05,30,94,50,226,120,266,"Olfr1065","olfactory receptor 1065"
"58","ENSMUSG00000062128",2.51630731280152,2.95593088146071,27.3757152369853,1.67521833372725e-07,1.42436142297461e-05,31,58,26,187,80,353,"Olfr20","olfactory receptor 20"
"59","ENSMUSG00000096840",1.48679389799546,3.95924246782621,27.3698798354284,1.68028117047821e-07,1.42436142297461e-05,105,142,168,318,171,588,"Olfr136","olfactory receptor 136"
"61","ENSMUSG00000075066",1.68813428884898,2.60590067494273,27.1545923015546,1.87818525140159e-07,1.47840010503182e-05,55,55,43,135,97,199,"Olfr32","olfactory receptor 32"
"62","ENSMUSG00000075201",2.30380930918229,2.44880024485348,26.9859763184056,2.04936937664287e-07,1.50305134840774e-05,25,24,27,51,73,295,"Olfr1043","olfactory receptor 1043"
"63","ENSMUSG00000095917",-1.22560954682306,4.89809300993142,26.8645175025206,2.18228870912194e-07,1.50305134840774e-05,397,870,980,240,179,365,"Olfr740","olfactory receptor 740"
"77","ENSMUSG00000046493",1.53094144264794,2.51489842115468,25.8491005384409,3.69176688380562e-07,2.39313359173753e-05,54,60,44,107,147,130,"Olfr1352","olfactory receptor 1352"
"85","ENSMUSG00000075179",1.55521294885971,2.6039101100606,25.1734799655848,5.23977978535917e-07,3.20790962414767e-05,27,66,66,75,104,226,"Olfr1079","olfactory receptor 1079"
"87","ENSMUSG00000096320",1.89106865102218,1.44793413809694,24.8071827844181,6.33609240353674e-07,3.67493359405131e-05,21,21,20,100,51,52,"Olfr1471","olfactory receptor 1471"
"97","ENSMUSG00000075166",1.34878508444994,4.19898398837218,23.6825938042508,1.13605408321134e-06,6.25965799849448e-05,116,140,219,219,185,836,"Olfr1104","olfactory receptor 1104"
"105","ENSMUSG00000047048",2.32149329516256,1.36051270184929,22.6626159781399,1.930882341e-06,0.000101325349513429,9,10,17,14,44,135,"Olfr432","olfactory receptor 432"
"110","ENSMUSG00000070377",1.30517557472318,4.17947624930601,22.500141625718,2.10128102728631e-06,0.000105255076912251,142,156,210,182,338,654,"Olfr43","olfactory receptor 43"
"118","ENSMUSG00000095706",1.88622849604017,1.52285428903172,22.03868210032,2.67210624403911e-06,0.000128028742649178,11,25,31,74,45,86,"Olfr209","olfactory receptor 209"
"133","ENSMUSG00000094426",2.24379112209278,1.64102808706937,20.7824125003289,5.14533155179175e-06,0.000236256473753105,15,29,10,42,56,134,"Olfr478","olfactory receptor 478"
"135","ENSMUSG00000061972",1.30098553019258,3.08509760414252,20.6397485298148,5.54332013030859e-06,0.000244349551344003,60,95,94,99,256,182,"Olfr99","olfactory receptor 99"
"144","ENSMUSG00000058244",1.63802837585296,2.50302374124272,20.122610064089,7.26329420316547e-06,0.000307851931226475,32,86,41,170,108,116,"Olfr506","olfactory receptor 506"
"151","ENSMUSG00000096427",2.05509475747365,2.05082017144219,19.7562456999544,8.79737307628841e-06,0.000359063152965549,13,43,24,60,51,192,"Olfr895","olfactory receptor 895"
"164","ENSMUSG00000046913",2.94406076274237,0.942013687257344,19.2555782441605,1.14335820681858e-05,0.000449993122826455,6,16,2,50,23,81,"Olfr1451","olfactory receptor 1451"
"180","ENSMUSG00000049498",2.47544502870316,1.20933933903031,18.5773953980786,1.63143644158812e-05,0.000619945847803486,7,13,8,26,21,134,"Olfr1449","olfactory receptor 1449"
"190","ENSMUSG00000090894",1.2766191843952,4.38926731931877,18.223994242869,1.96389081371557e-05,0.000668545265186791,169,271,207,482,240,677,"Olfr110","olfactory receptor 110"
"193","ENSMUSG00000057179",1.60661243605844,1.57347214847511,18.2056295803015,1.98291851081657e-05,0.000668545265186791,20,31,24,36,75,88,"Olfr747","olfactory receptor 747"
"195","ENSMUSG00000094764",1.53372282111214,1.96818917920874,18.1526124559336,2.03889530874081e-05,0.000668545265186791,28,51,26,49,98,111,"Olfr346","olfactory receptor 346"
"196","ENSMUSG00000059043",0.952301579138821,5.30648248686123,18.1496299516401,2.0420910644276e-05,0.000668545265186791,387,592,421,475,819,1060,"Olfr15","olfactory receptor 15"
"197","ENSMUSG00000075133",1.8678981646908,1.70673593167865,18.1305429037877,2.06266234268157e-05,0.000668545265186791,22,19,25,29,73,129,"Olfr1170","olfactory receptor 1170"
"234","ENSMUSG00000074996",1.95715248744371,0.910032239599091,17.2490339955969,3.27864204235643e-05,0.00101499081233515,8,23,11,41,34,57,"Olfr199","olfactory receptor 199"
"236","ENSMUSG00000096365",1.33733796894239,3.58576455765367,17.179136370579,3.40151726060631e-05,0.00101499081233515,98,174,99,261,171,362,"Olfr1463","olfactory receptor 1463"
"237","ENSMUSG00000095893",2.14243427278495,3.41036492323223,17.1755953469549,3.40786388896558e-05,0.00101499081233515,25,60,48,25,207,567,"Olfr884","olfactory receptor 884"
"248","ENSMUSG00000061637",2.2540164065562,1.15451308386681,16.8198073070826,4.11020512917327e-05,0.00119195948746025,7,27,9,49,31,84,"Olfr1457","olfactory receptor 1457"
"259","ENSMUSG00000049315",1.81267164372199,1.62111644438466,16.581832890986,4.65952337808923e-05,0.00131661404170624,7,25,27,14,43,160,"Olfr348","olfactory receptor 348"
"272","ENSMUSG00000061165",1.66164756895127,2.08198765918176,16.2684381501834,5.49720248139865e-05,0.00151447928362533,20,36,35,46,47,206,"Olfr160","olfactory receptor 160"
"307","ENSMUSG00000047969",1.65813558791757,2.15495499290159,15.5340891385073,8.10307559454622e-05,0.00217794861102194,22,64,34,111,61,136,"Olfr1093","olfactory receptor 1093"
"312","ENSMUSG00000095527",2.96321680979052,-0.305438715304258,15.4329419299666,8.54850546880639e-05,0.0022429650063392,3,0,5,7,8,45,"Olfr888","olfactory receptor 888"
"316","ENSMUSG00000075143",1.62660128833981,1.81026049112839,15.3354086758624,9.00134426010016e-05,0.00227957731520308,14,47,23,23,81,130,"Olfr1157","olfactory receptor 1157"
"318","ENSMUSG00000075198",1.98888249174188,3.60469796902237,15.3144503073798,9.10176060516656e-05,0.00227957731520308,51,63,54,67,140,714,"Olfr1045","olfactory receptor 1045"
"323","ENSMUSG00000052182",1.51012499013809,1.58745699491106,15.2612790275884,9.36160344811448e-05,0.00229255266662715,18,28,30,30,55,115,"Olfr849","olfactory receptor 849"
"354","ENSMUSG00000059595",1.93550463087786,1.60112999826145,14.8989311402144,0.000113427234535121,0.00266488187130026,11,21,18,15,46,161,"Olfr935","olfactory receptor 935"
"355","ENSMUSG00000063777",2.18985736462299,0.13407818013333,14.8951222305648,0.000113656486344022,0.00266488187130026,5,3,11,12,17,48,"Olfr1469","olfactory receptor 1469"
"370","ENSMUSG00000075064",-6.04451161975249,-1.19925735571418,14.6173957264138,0.000131693278638248,0.00302345818873644,0,32,1,0,0,0,"Olfr1506","olfactory receptor 1506"
"377","ENSMUSG00000072707",1.06606179249899,2.70258329699183,14.5502639082318,0.000136469536277541,0.00304993963331914,54,80,96,128,123,146,"Olfr31","olfactory receptor 31"
"382","ENSMUSG00000072709",1.38650606248518,1.72793677342165,14.5240443238524,0.000138382016030814,0.00304993963331914,20,58,26,76,77,59,"Olfr380","olfactory receptor 380"
"385","ENSMUSG00000075065",1.12575045170656,2.70046268466516,14.4288566532408,0.000145554765736573,0.00314512454591575,65,59,87,91,106,209,"Olfr1270","olfactory receptor 1270"
"402","ENSMUSG00000094464",1.4746511231775,2.1409628868841,14.1670516898741,0.00016727415639171,0.00354492539122432,30,56,33,68,64,164,"Olfr339","olfactory receptor 339"
"418","ENSMUSG00000050772",1.56284656132741,1.64057633342756,14.0336417757707,0.000179569057328905,0.00367339960963987,20,25,29,24,68,118,"Olfr1124","olfactory receptor 1124"
